encoder,task_axis,distractor_axis,residual_axis,task,brightness
A_recon,-1.2791279303254912,-0.9420256708789184,-0.1856277246361429,0.13269630074501038,0.3757792115211487
A_recon,-0.11427475772208433,-1.1496351244559901,0.07879584496286302,0.5060649514198303,0.27327531576156616
A_recon,1.2750207524665866,0.18940512857202238,1.157851376660576,0.7850853204727173,0.45769524574279785
A_recon,-0.7864525272309791,-0.05875699608546126,0.6397962166730654,0.2950064539909363,0.5351104736328125
A_recon,1.1993359228732126,0.07508735772450294,-0.3432284745355558,0.768771767616272,0.42379188537597656
A_recon,0.09613792575118013,0.31812483464469965,0.37967930354052576,0.5256295204162598,0.5486992001533508
A_recon,-1.3434215008498696,-1.8756051714068749,0.4846380979223077,0.14904803037643433,0.18812185525894165
A_recon,1.5529044393356182,-0.5625571264453225,1.1406198480031484,0.9649677276611328,0.2684665620326996
A_recon,-0.06706234890052362,0.008644775555870596,0.3051816335208727,0.4016362130641937,0.49141407012939453
A_recon,-0.8763583810926957,-0.9800140885994715,0.9093799099937585,0.2952342629432678,0.35852497816085815
A_recon,1.6753197267476017,0.1644080625934619,0.4234631806883734,0.846998393535614,0.4049122631549835
A_recon,-0.855412975302546,1.4027867275393355,-0.9677279163244695,0.12446033209562302,0.8554640412330627
A_recon,0.8559615573798549,0.37827089089908544,-0.44863947250478126,0.7335904836654663,0.5263743996620178
A_recon,-1.3336927094928837,-0.017844109471464517,0.6127264579580708,0.18782474100589752,0.5878913998603821
A_recon,-0.29237080717307856,0.40614075284870405,-1.4891152538731633,0.39249178767204285,0.6105762720108032
A_recon,-1.125886903475733,-0.3946167161877674,-0.2346625882551256,0.23189987242221832,0.4901823401451111
A_recon,1.3356919997547125,0.9563854950597215,-0.14825523057302895,0.8412280082702637,0.6039676070213318
A_recon,-0.10153503596411356,0.6763425357819366,0.12152463489073922,0.39007455110549927,0.6461526155471802
A_recon,0.8708967936408815,1.262059488388771,-1.334262134790854,0.9746928215026855,0.7125945091247559
