seed,model,subset,horizon,n,mae_px,mae_px_lo,mae_px_hi,rmse_px,r2
0,baseline_linear,bounce,10,292,6.3734666003218905,5.892115896734351,6.862579387562805,7.669204962180036,-1.5560390965501392
1,A_recon_task,all,1,500,0.2965008020401001,0.2790035605430603,0.3145163655281067,0.36548590660095215,0.9920186996459961
1,A_recon_task,all,2,500,0.2950440049171448,0.2749272584915161,0.3171241879463196,0.3778664469718933,0.9922949075698853
1,A_recon_task,all,3,500,0.35290098190307617,0.33088618516921997,0.3774915337562561,0.4470459222793579,0.990007758140564
1,A_recon_task,all,4,500,0.41999584436416626,0.39289313554763794,0.45036211609840393,0.5310930013656616,0.9866170883178711
1,A_recon_task,all,5,500,0.49530553817749023,0.46552562713623047,0.5273012518882751,0.6164751648902893,0.9826231598854065
1,A_recon_task,all,6,500,0.5601149797439575,0.5264486074447632,0.5963537096977234,0.7004439234733582,0.9781762957572937
1,A_recon_task,all,7,500,0.6255242824554443,0.5873021483421326,0.6661137342453003,0.7813163995742798,0.9733560085296631
1,A_recon_task,all,8,500,0.6979758143424988,0.6517131328582764,0.7449426054954529,0.8644539713859558,0.9676015377044678
1,A_recon_task,all,9,500,0.7893527746200562,0.738960325717926,0.839494526386261,0.9722702503204346,0.9589571356773376
1,A_recon_task,all,10,500,0.8972001671791077,0.8444845080375671,0.9550420045852661,1.1018391847610474,0.9465007185935974
1,A_recon_task,no_bounce,1,239,0.28442782163619995,0.26066893339157104,0.30927854776382446,0.34737855195999146,0.9796318411827087
1,A_recon_task,no_bounce,2,239,0.24765177071094513,0.22264713048934937,0.27128398418426514,0.31128743290901184,0.9824865460395813
1,A_recon_task,no_bounce,3,239,0.2805390954017639,0.25342267751693726,0.30531859397888184,0.35027655959129333,0.9785308241844177
1,A_recon_task,no_bounce,4,239,0.3436428904533386,0.3127552270889282,0.3771514594554901,0.42976272106170654,0.9714057445526123
1,A_recon_task,no_bounce,5,239,0.41485595703125,0.37533774971961975,0.4529980719089508,0.5118763446807861,0.966234564781189
1,A_recon_task,no_bounce,6,239,0.47637665271759033,0.4315893352031708,0.5159292221069336,0.586428701877594,0.9642125368118286
1,A_recon_task,no_bounce,7,239,0.5328428149223328,0.49012964963912964,0.5814980864524841,0.6535584330558777,0.964423656463623
1,A_recon_task,no_bounce,8,239,0.5849682688713074,0.5321454405784607,0.6384868025779724,0.7155905961990356,0.9658321738243103
1,A_recon_task,no_bounce,9,239,0.6600779294967651,0.6049545407295227,0.7135219573974609,0.7938434481620789,0.9661768674850464
1,A_recon_task,no_bounce,10,239,0.7728129029273987,0.7155956625938416,0.8386270403862,0.9143587350845337,0.9632072448730469
1,A_recon_task,bounce,1,261,0.3075560927391052,0.2799871563911438,0.33635225892066956,0.3813134431838989,0.9945391416549683
1,A_recon_task,bounce,2,261,0.33844149112701416,0.30889037251472473,0.37324729561805725,0.4298821687698364,0.9939258098602295
1,A_recon_task,bounce,3,261,0.41916340589523315,0.3832736611366272,0.45602118968963623,0.5200989246368408,0.9918212294578552
1,A_recon_task,bounce,4,261,0.4899129569530487,0.44896814227104187,0.5353050231933594,0.6092755198478699,0.9892259240150452
1,A_recon_task,bounce,5,261,0.5689740180969238,0.5215433239936829,0.6165871620178223,0.6986541748046875,0.9859686493873596
1,A_recon_task,bounce,6,261,0.636794924736023,0.578462541103363,0.6982369422912598,0.7905550003051758,0.9817604422569275
1,A_recon_task,bounce,7,261,0.7103935480117798,0.645741879940033,0.7739404439926147,0.8822245597839355,0.9763387441635132
1,A_recon_task,bounce,8,261,0.8014578819274902,0.7364700436592102,0.8696507215499878,0.9811549782752991,0.9683950543403625
1,A_recon_task,bounce,9,261,0.9077309966087341,0.825086236000061,0.9824037551879883,1.1107966899871826,0.9543986916542053
1,A_recon_task,bounce,10,261,1.0111027956008911,0.923316478729248,1.1026395559310913,1.24907386302948,0.9311535358428955
1,B_task_only,all,1,500,0.5405598282814026,0.5078539252281189,0.5718088746070862,0.6593544483184814,0.9740241765975952
1,B_task_only,all,2,500,0.5473530292510986,0.514003336429596,0.5823925137519836,0.6747031211853027,0.9754345417022705
1,B_task_only,all,3,500,0.5729986429214478,0.5381618738174438,0.6095913052558899,0.6980454325675964,0.9756371974945068
1,B_task_only,all,4,500,0.5909566879272461,0.558033287525177,0.6257693767547607,0.7214253544807434,0.9753059148788452
1,B_task_only,all,5,500,0.6223645806312561,0.5847954154014587,0.66081702709198,0.7633879780769348,0.9733541011810303
1,B_task_only,all,6,500,0.6786170601844788,0.637986421585083,0.7211763262748718,0.8316421508789062,0.9692351818084717
1,B_task_only,all,7,500,0.7443023920059204,0.700885534286499,0.7945860028266907,0.919150173664093,0.9631261229515076
1,B_task_only,all,8,500,0.8308700919151306,0.7754828929901123,0.8855492472648621,1.0223772525787354,0.9546828269958496
1,B_task_only,all,9,500,0.9452776908874512,0.8866347670555115,1.0008955001831055,1.161154866218567,0.9414612054824829
1,B_task_only,all,10,500,1.069631814956665,1.0020289421081543,1.1448951959609985,1.3212478160858154,0.9230727553367615
1,B_task_only,no_bounce,1,239,0.5628138780593872,0.5190706849098206,0.6080112457275391,0.6716942191123962,0.9238466024398804
1,B_task_only,no_bounce,2,239,0.5411971807479858,0.49582189321517944,0.5879197120666504,0.6587738990783691,0.921562910079956
1,B_task_only,no_bounce,3,239,0.5353442430496216,0.48490893840789795,0.5848512053489685,0.6553139090538025,0.9248564839363098
1,B_task_only,no_bounce,4,239,0.5419595837593079,0.4892718493938446,0.5895722508430481,0.6669292449951172,0.9311378002166748
1,B_task_only,no_bounce,5,239,0.5556792616844177,0.5038601756095886,0.6074755191802979,0.6960964798927307,0.9375574588775635
1,B_task_only,no_bounce,6,239,0.5859103202819824,0.5342583060264587,0.6411022543907166,0.734158456325531,0.9439107179641724
1,B_task_only,no_bounce,7,239,0.601681649684906,0.5453070998191833,0.66559898853302,0.7667681574821472,0.9510310888290405
1,B_task_only,no_bounce,8,239,0.6341716051101685,0.5766369104385376,0.6992219090461731,0.8038610816001892,0.9568828344345093
1,B_task_only,no_bounce,9,239,0.7223846316337585,0.6639646291732788,0.7894881367683411,0.8886246681213379,0.9576180577278137
1,B_task_only,no_bounce,10,239,0.8539566397666931,0.77781081199646,0.9314531087875366,1.0381778478622437,0.9525678753852844
1,B_task_only,bounce,1,261,0.5201817154884338,0.4717160165309906,0.5656871795654297,0.6478487849235535,0.9842368364334106
1,B_task_only,bounce,2,261,0.5529900789260864,0.5068699717521667,0.6032834053039551,0.6889666318893433,0.9843977093696594
1,B_task_only,bounce,3,261,0.6074790358543396,0.5568411946296692,0.6570569276809692,0.7349992990493774,0.9836661219596863
