model,epoch,task_mse,recon_mse,seed
A_recon_task,46,0.005960747570497915,0.0042358668288215995,3
A_recon_task,47,0.0059522578958421946,0.004411040514241904,3
A_recon_task,48,0.005544286424992606,0.004400968522531912,3
A_recon_task,49,0.005253509385511279,0.0043247530702501535,3
A_recon_task,50,0.0052181274513714015,0.004208442755043507,3
A_recon_task,51,0.005012076464481652,0.004246480937581509,3
A_recon_task,52,0.004754210458486341,0.0040998400072567165,3
A_recon_task,53,0.004496064269915223,0.004149408603552729,3
A_recon_task,54,0.004618355771526694,0.00412468082504347,3
A_recon_task,55,0.004483238764805719,0.004055302852066234,3
A_recon_task,56,0.0038803343777544796,0.003948142766603269,3
A_recon_task,57,0.0037378366250777617,0.003954982166760601,3
A_recon_task,58,0.0036699381744256243,0.003967091499362141,3
A_recon_task,59,0.0038629389455309138,0.003980955021688715,3
A_recon_task,60,0.003430336946621537,0.003973510203650221,3
A_recon_task,61,0.003213914198568091,0.0038934526819502935,3
A_recon_task,62,0.003741610940778628,0.00397076693479903,3
A_recon_task,63,0.002948297595139593,0.0039045782177709043,3
A_recon_task,64,0.0028262950072530657,0.0038990180182736367,3
A_recon_task,65,0.002664205603650771,0.003849766217172146,3
A_recon_task,66,0.00267656754294876,0.0038611040072282776,3
A_recon_task,67,0.0027021396526833996,0.0037966331728966907,3
A_recon_task,68,0.0026563748833723366,0.0038361461192835122,3
A_recon_task,69,0.0026345697697252035,0.0037797299155499786,3
A_recon_task,70,0.002492575193173252,0.0037609114515362307,3
A_recon_task,71,0.002320339102880098,0.003747048554942012,3
A_recon_task,72,0.0022705990777467377,0.0037574182933894917,3
A_recon_task,73,0.0026349945255788043,0.0037919189053354785,3
A_recon_task,74,0.002243757015094161,0.0037435794511111453,3
A_recon_task,75,0.0021718605057685636,0.0037160202336963266,3
A_recon_task,76,0.002188391074014362,0.0037226421118248254,3
A_recon_task,77,0.002068335670628585,0.003683492337586358,3
A_recon_task,78,0.0020435225014807656,0.003680022753542289,3
A_recon_task,79,0.002320728774066083,0.0036930968053638935,3
A_recon_task,80,0.0020686425050371327,0.003680955560412258,3
B_task_only,1,0.13466536672785878,0.0,3
B_task_only,2,0.10213080141693354,0.0,3
B_task_only,3,0.0959291122853756,0.0,3
B_task_only,4,0.06699898722581565,0.0,3
B_task_only,5,0.045848473673686385,0.0,3
B_task_only,6,0.035989386844448745,0.0,3
B_task_only,7,0.03114874952007085,0.0,3
B_task_only,8,0.026617461582645774,0.0,3
B_task_only,9,0.019896166864782572,0.0,3
B_task_only,10,0.016068255645222962,0.0,3
B_task_only,11,0.014485244755633175,0.0,3
B_task_only,12,0.01384837634395808,0.0,3
B_task_only,13,0.01329834369244054,0.0,3
B_task_only,14,0.013437490561045706,0.0,3
B_task_only,15,0.0130077576613985,0.0,3
B_task_only,16,0.012428441201336682,0.0,3
B_task_only,17,0.012190906272735447,0.0,3
B_task_only,18,0.011983663775026798,0.0,3
B_task_only,19,0.012082028959412128,0.0,3
B_task_only,20,0.011959024704992771,0.0,3
B_task_only,21,0.011485229129903018,0.0,3
B_task_only,22,0.011111579777207226,0.0,3
B_task_only,23,0.010781199729535729,0.0,3
B_task_only,24,0.010776128678116947,0.0,3
B_task_only,25,0.011227327166125178,0.0,3
B_task_only,26,0.011399864917621017,0.0,3
B_task_only,27,0.010043120419140905,0.0,3
B_task_only,28,0.010312999016605318,0.0,3
B_task_only,29,0.00984326924663037,0.0,3
B_task_only,30,0.009628090832848102,0.0,3
B_task_only,31,0.008933992008678615,0.0,3
B_task_only,32,0.008980852697277442,0.0,3
B_task_only,33,0.008488235791446641,0.0,3
B_task_only,34,0.008668119786307216,0.0,3
B_task_only,35,0.008410515263676643,0.0,3
B_task_only,36,0.008409219153691083,0.0,3
B_task_only,37,0.007822893327102065,0.0,3
B_task_only,38,0.007748685689875856,0.0,3
B_task_only,39,0.008090489136520773,0.0,3
B_task_only,40,0.007545549713540822,0.0,3
B_task_only,41,0.007362106960499659,0.0,3
B_task_only,42,0.007335245900321752,0.0,3
B_task_only,43,0.007054852903820574,0.0,3
B_task_only,44,0.006857673986814916,0.0,3
B_task_only,45,0.006639449886279181,0.0,3
B_task_only,46,0.006737287563737482,0.0,3
B_task_only,47,0.006678690988337621,0.0,3
B_task_only,48,0.0068267105089034885,0.0,3
B_task_only,49,0.006737817864632234,0.0,3
B_task_only,50,0.0063088497845456,0.0,3
B_task_only,51,0.006353907112497836,0.0,3
B_task_only,52,0.0063721974729560316,0.0,3
B_task_only,53,0.006375753000611439,0.0,3
B_task_only,54,0.006928946531843394,0.0,3
B_task_only,55,0.006311448174528778,0.0,3
B_task_only,56,0.006077372876461595,0.0,3
B_task_only,57,0.007245122193126008,0.0,3
B_task_only,58,0.006000829191179946,0.0,3
B_task_only,59,0.005716277519240975,0.0,3
B_task_only,60,0.005827331158798188,0.0,3
B_task_only,61,0.005547077889787033,0.0,3
B_task_only,62,0.005302692065015435,0.0,3
B_task_only,63,0.0050654961669351906,0.0,3
B_task_only,64,0.005058869341155514,0.0,3
B_task_only,65,0.005119578272569925,0.0,3
B_task_only,66,0.004941082093864679,0.0,3
B_task_only,67,0.004715688613941893,0.0,3
B_task_only,68,0.004617022059392184,0.0,3
B_task_only,69,0.005152916477527469,0.0,3
B_task_only,70,0.004794917855178937,0.0,3
B_task_only,71,0.004743031051475555,0.0,3
B_task_only,72,0.004736304457765073,0.0,3
B_task_only,73,0.005295471753925085,0.0,3
B_task_only,74,0.004443404410267249,0.0,3
B_task_only,75,0.004619057173840702,0.0,3
B_task_only,76,0.00452689771191217,0.0,3
B_task_only,77,0.004179927462246269,0.0,3
B_task_only,78,0.004023195229819976,0.0,3
B_task_only,79,0.0038293008547043428,0.0,3
B_task_only,80,0.0037076024746056646,0.0,3
A_recon_task,1,0.14453012170270085,0.09233091352507472,4
A_recon_task,2,0.09365957090631127,0.07792043313384056,4
A_recon_task,3,0.0647218101657927,0.053155953297391534,4
A_recon_task,4,0.052739915903657675,0.029831292456947267,4
A_recon_task,5,0.04630126105621457,0.02001356508117169,4
A_recon_task,6,0.03968321694992483,0.014907156932167709,4
A_recon_task,7,0.034926995169371367,0.012439220619853586,4
A_recon_task,8,0.031075720442458987,0.010673628887161613,4
A_recon_task,9,0.027171432855539024,0.009401228569913656,4
A_recon_task,10,0.022431501769460738,0.008516592672094703,4
A_recon_task,11,0.018001890741288662,0.007900725642684847,4
A_recon_task,12,0.015343387553002685,0.007237731653731316,4
A_recon_task,13,0.014672250545118004,0.0067577335285022855,4
A_recon_task,14,0.014091256889514625,0.006595866230782121,4
A_recon_task,15,0.013657671632245183,0.0064885215542744845,4
A_recon_task,16,0.013256938371341676,0.006476365029811859,4
A_recon_task,17,0.012519232172053307,0.006225377263035625,4
A_recon_task,18,0.012621268164366484,0.006188366183778271,4
A_recon_task,19,0.012130516464821994,0.006242204864975065,4
A_recon_task,20,0.011630493856500834,0.0060742589994333684,4
A_recon_task,21,0.011268607573583722,0.00596558055258356,4
A_recon_task,22,0.011017944663763046,0.005871583503903821,4
A_recon_task,23,0.010546840261667967,0.005678978923242539,4
A_recon_task,24,0.010399380465969443,0.005582301382673904,4
A_recon_task,25,0.01013764861272648,0.005470548698212951,4
A_recon_task,26,0.009931406704708934,0.005407914286479354,4
A_recon_task,27,0.00933729374082759,0.005249047128017992,4
A_recon_task,28,0.009057534305611625,0.0051622247556224465,4
A_recon_task,29,0.008600393281085417,0.005039427836891264,4
A_recon_task,30,0.008416302007390186,0.004885373753495514,4
A_recon_task,31,0.008543596079107374,0.004833853687159717,4
A_recon_task,32,0.00788920497871004,0.004706200124928728,4
A_recon_task,33,0.007793189201038331,0.004659215250285342,4
A_recon_task,34,0.007460149528924376,0.0047376811562571675,4
A_recon_task,35,0.007128615630790591,0.004794731765286997,4
A_recon_task,36,0.00712577230297029,0.004646374232834205,4
A_recon_task,37,0.006589106866158545,0.004497274465393275,4
A_recon_task,38,0.006487974140327424,0.004479952505789697,4
A_recon_task,39,0.006538556976011023,0.004575994476908818,4
A_recon_task,40,0.006571812380570918,0.004424641694640741,4
A_recon_task,41,0.0061050294898450375,0.004398167337058112,4
A_recon_task,42,0.005793826858280227,0.004344714252511039,4
A_recon_task,43,0.005814502248540521,0.004329820745624602,4
A_recon_task,44,0.005439979751827195,0.004340608516940847,4
A_recon_task,45,0.00571557940565981,0.0042753527231980115,4
A_recon_task,46,0.005595615453785285,0.004279927932657301,4
A_recon_task,47,0.004933118907501921,0.004196140158455819,4
A_recon_task,48,0.004803220886969939,0.004135814437177032,4
A_recon_task,49,0.0047950586886145175,0.004115402291063219,4
A_recon_task,50,0.004697042459156364,0.004162306955549866,4
A_recon_task,51,0.004522963834460825,0.004103810264496133,4
A_recon_task,52,0.004177763737970963,0.004008747608168051,4
A_recon_task,53,0.004409758752444759,0.004059249360579997,4
A_recon_task,54,0.0041411528654862195,0.004021380009362474,4
A_recon_task,55,0.003985069924965501,0.003945436139474623,4
A_recon_task,56,0.0037519972829613835,0.003903601667843759,4
A_recon_task,57,0.0037234465999063104,0.003871926834108308,4
A_recon_task,58,0.0035491116577759385,0.003853763031656854,4
A_recon_task,59,0.0037430902593769133,0.0039022089331410825,4
A_recon_task,60,0.003760477658943273,0.003950718237319961,4
A_recon_task,61,0.003301659889984876,0.0037906483485130593,4
A_recon_task,62,0.0032187261385843158,0.003746566580957733,4
A_recon_task,63,0.0031848978251218796,0.00378593934874516,4
A_recon_task,64,0.0033744050160748884,0.0038185817829798907,4
A_recon_task,65,0.002952100883703679,0.003763409869861789,4
A_recon_task,66,0.002901616142480634,0.0037943518691463396,4
A_recon_task,67,0.0029380993655649945,0.003773794451262802,4
A_recon_task,68,0.0030694824090460315,0.003766033871215768,4
A_recon_task,69,0.003014127927599475,0.003744749410543591,4
A_recon_task,70,0.0025358396960655227,0.003671587153803557,4
A_recon_task,71,0.002478331865859218,0.0036695935123134404,4
A_recon_task,72,0.0027801229298347607,0.00370131156523712,4
A_recon_task,73,0.0025677347148302943,0.0037551682034973055,4
A_recon_task,74,0.0023948518501129,0.0036918229598086327,4
A_recon_task,75,0.0022218377998797223,0.003609069943195209,4
A_recon_task,76,0.002199853384809103,0.0036041786952409893,4
A_recon_task,77,0.002281732151459437,0.003623953423812054,4
A_recon_task,78,0.0024169185271603055,0.0036947467015124857,4
A_recon_task,79,0.0021112923277541995,0.003689177392516285,4
A_recon_task,80,0.0021945980261079967,0.0036480043781921268,4
B_task_only,1,0.14649536786600947,0.0,4
B_task_only,2,0.10244027944281697,0.0,4
B_task_only,3,0.09580814884975553,0.0,4
B_task_only,4,0.07672808179631829,0.0,4
B_task_only,5,0.05328513612039387,0.0,4
B_task_only,6,0.03743401588872075,0.0,4
B_task_only,7,0.03193215106148273,0.0,4
B_task_only,8,0.027756228926591575,0.0,4
B_task_only,9,0.022673967760056257,0.0,4
B_task_only,10,0.017647299566306174,0.0,4
B_task_only,11,0.014959657157305628,0.0,4
B_task_only,12,0.01328066090354696,0.0,4
B_task_only,13,0.012669018295127898,0.0,4
B_task_only,14,0.012238829280249774,0.0,4
B_task_only,15,0.011905663588549942,0.0,4
B_task_only,16,0.012281798524782062,0.0,4
B_task_only,17,0.010995760501828045,0.0,4
B_task_only,18,0.011183600581716746,0.0,4
B_task_only,19,0.010976934048812836,0.0,4
B_task_only,20,0.010689804621506482,0.0,4
B_task_only,21,0.010114649485331029,0.0,4
B_task_only,22,0.009761705645360053,0.0,4
B_task_only,23,0.009098323847865686,0.0,4
B_task_only,24,0.009250784409232438,0.0,4
B_task_only,25,0.00888217319152318,0.0,4
B_task_only,26,0.008526619174517691,0.0,4
B_task_only,27,0.00824017688864842,0.0,4
B_task_only,28,0.008016410167329013,0.0,4
B_task_only,29,0.007547820801846683,0.0,4
B_task_only,30,0.007321146404137835,0.0,4
B_task_only,31,0.007843781058909371,0.0,4
B_task_only,32,0.007193813798949122,0.0,4
B_task_only,33,0.0074563027010299265,0.0,4
B_task_only,34,0.007047487102681771,0.0,4
B_task_only,35,0.006968109868466854,0.0,4
B_task_only,36,0.006338632432743907,0.0,4
B_task_only,37,0.006290375051321462,0.0,4
B_task_only,38,0.006187257182318717,0.0,4
B_task_only,39,0.006013193953549489,0.0,4
B_task_only,40,0.00582224692334421,0.0,4
B_task_only,41,0.005820632359245792,0.0,4
B_task_only,42,0.005781828833278269,0.0,4
B_task_only,43,0.005863245285581797,0.0,4
B_task_only,44,0.005603157653240487,0.0,4
B_task_only,45,0.005424248345661908,0.0,4
B_task_only,46,0.005219148210017011,0.0,4
B_task_only,47,0.0050024602096527815,0.0,4
B_task_only,48,0.004849533521337435,0.0,4
B_task_only,49,0.00484045798657462,0.0,4
B_task_only,50,0.005054147215560079,0.0,4
B_task_only,51,0.005049423343734816,0.0,4
B_task_only,52,0.004690772533649579,0.0,4
B_task_only,53,0.00468574368278496,0.0,4
B_task_only,54,0.0046365667367354035,0.0,4
B_task_only,55,0.004483680342673324,0.0,4
B_task_only,56,0.0042356731137260795,0.0,4
B_task_only,57,0.004096644057426602,0.0,4
B_task_only,58,0.0038606215530307963,0.0,4
B_task_only,59,0.0038689082284690812,0.0,4
B_task_only,60,0.0038941737002460286,0.0,4
B_task_only,61,0.0035693592799361795,0.0,4
B_task_only,62,0.0034805790201062337,0.0,4
B_task_only,63,0.0035657475382322446,0.0,4
B_task_only,64,0.003546109379385598,0.0,4
B_task_only,65,0.00311452460300643,0.0,4
B_task_only,66,0.003116969659458846,0.0,4
B_task_only,67,0.002992373803863302,0.0,4
B_task_only,68,0.0038790087564848363,0.0,4
B_task_only,69,0.003353511361638084,0.0,4
B_task_only,70,0.0031830907391849905,0.0,4
B_task_only,71,0.0028947858372703195,0.0,4
B_task_only,72,0.0026803407236002386,0.0,4
B_task_only,73,0.002999913864186965,0.0,4
B_task_only,74,0.0028293426585150883,0.0,4
B_task_only,75,0.002443685560137965,0.0,4
B_task_only,76,0.0024388877354795113,0.0,4
B_task_only,77,0.0023193020606413484,0.0,4
B_task_only,78,0.0022256247320910916,0.0,4
B_task_only,79,0.0021020247222622856,0.0,4
B_task_only,80,0.0021209362894296646,0.0,4
