seed,arm,space,probe,target,group,metric,score,score_clipped
0,init,h,linear,agent_velocity,relevant,r2,0.7823647856712341,0.7823647856712341
0,init,h,linear,active_goal,relevant,r2,-0.3689371347427368,0.0
0,init,h,linear,agent_to_active_goal,relevant,r2,-0.014776468276977539,0.0
0,init,h,linear,inactive_goal,goal-like irrelevant,r2,-0.26794004440307617,0.0
0,init,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,-0.0008512735366821289,0.0
0,init,h,linear,ring_position,identity,r2,-0.39845478534698486,0.0
0,init,h,linear,plus_position,identity,r2,-0.31830012798309326,0.0
0,init,h,linear,distractor_positions,irrelevant,r2,-0.2555433511734009,0.0
0,init,h,linear,distractor_heatmap,irrelevant,r2,-0.15553605556488037,0.0
0,init,h,linear,distractor_hues,irrelevant,r2,-0.36056768894195557,0.0
0,init,h,linear,background_sat_val,irrelevant,r2,0.6015983819961548,0.6015983819961548
0,init,h,linear,background_hue_within_band,irrelevant,r2,-8313.2822265625,0.0
0,init,h,linear,selector_bit,relevant,balanced_acc,0.9998062015503876,0.9998062015503876
0,init,h,mlp,agent_position,relevant,r2,0.04808855056762695,0.04808855056762695
0,init,h,mlp,agent_velocity,relevant,r2,0.7375270128250122,0.7375270128250122
0,init,h,mlp,active_goal,relevant,r2,-0.8739876747131348,0.0
0,init,h,mlp,agent_to_active_goal,relevant,r2,-0.2947028875350952,0.0
0,init,h,mlp,inactive_goal,goal-like irrelevant,r2,-0.8961586952209473,0.0
0,init,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.49903404712677,0.0
0,init,h,mlp,ring_position,identity,r2,-0.9948633909225464,0.0
0,init,h,mlp,plus_position,identity,r2,-0.7484419345855713,0.0
0,init,h,mlp,distractor_positions,irrelevant,r2,-0.5886143445968628,0.0
0,init,h,mlp,distractor_heatmap,irrelevant,r2,-0.16676115989685059,0.0
0,init,h,mlp,distractor_hues,irrelevant,r2,-0.825812816619873,0.0
0,init,h,mlp,background_sat_val,irrelevant,r2,0.6011049747467041,0.6011049747467041
0,init,h,mlp,background_hue_within_band,irrelevant,r2,0.8144893050193787,0.8144893050193787
0,init,h,mlp,selector_bit,relevant,balanced_acc,0.9995457848837209,0.9995457848837209
0,A_recon,z,linear,agent_position,relevant,r2,0.062452733516693115,0.062452733516693115
0,A_recon,z,linear,agent_velocity,relevant,r2,-0.0480043888092041,0.0
0,A_recon,z,linear,active_goal,relevant,r2,-0.12635958194732666,0.0
0,A_recon,z,linear,agent_to_active_goal,relevant,r2,-0.06955909729003906,0.0
0,A_recon,z,linear,inactive_goal,goal-like irrelevant,r2,-0.11375224590301514,0.0
0,A_recon,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,-0.02086019515991211,0.0
0,A_recon,z,linear,ring_position,identity,r2,-0.12564587593078613,0.0
0,A_recon,z,linear,plus_position,identity,r2,-0.09100914001464844,0.0
0,A_recon,z,linear,distractor_positions,irrelevant,r2,-0.04642164707183838,0.0
0,A_recon,z,linear,distractor_heatmap,irrelevant,r2,0.02459186315536499,0.02459186315536499
0,A_recon,z,linear,distractor_hues,irrelevant,r2,-0.0593876838684082,0.0
0,A_recon,z,linear,background_sat_val,irrelevant,r2,0.2297496795654297,0.2297496795654297
0,A_recon,z,linear,background_hue_within_band,irrelevant,r2,-7025.96240234375,0.0
0,A_recon,z,linear,selector_bit,relevant,balanced_acc,0.9861736918604651,0.9861736918604651
0,A_recon,z,mlp,agent_position,relevant,r2,-0.1576904058456421,0.0
0,A_recon,z,mlp,agent_velocity,relevant,r2,-0.21820580959320068,0.0
0,A_recon,z,mlp,active_goal,relevant,r2,-0.5349116325378418,0.0
0,A_recon,z,mlp,agent_to_active_goal,relevant,r2,-0.3172440528869629,0.0
0,A_recon,z,mlp,inactive_goal,goal-like irrelevant,r2,-0.704160213470459,0.0
0,A_recon,z,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.5021934509277344,0.0
0,A_recon,z,mlp,ring_position,identity,r2,-0.5485317707061768,0.0
0,A_recon,z,mlp,plus_position,identity,r2,-0.5010976791381836,0.0
0,A_recon,z,mlp,distractor_positions,irrelevant,r2,-0.1792820692062378,0.0
0,A_recon,z,mlp,distractor_heatmap,irrelevant,r2,0.013242840766906738,0.013242840766906738
0,A_recon,z,mlp,distractor_hues,irrelevant,r2,-0.37954020500183105,0.0
0,A_recon,z,mlp,background_sat_val,irrelevant,r2,0.07779443264007568,0.07779443264007568
0,A_recon,z,mlp,background_hue_within_band,irrelevant,r2,0.7143398523330688,0.7143398523330688
0,A_recon,z,mlp,selector_bit,relevant,balanced_acc,0.9855317344961241,0.9855317344961241
0,A_recon,h,linear,agent_position,relevant,r2,0.04333043098449707,0.04333043098449707
0,A_recon,h,linear,agent_velocity,relevant,r2,0.6956642866134644,0.6956642866134644
0,A_recon,h,linear,active_goal,relevant,r2,-0.5156943798065186,0.0
0,A_recon,h,linear,agent_to_active_goal,relevant,r2,-0.2720916271209717,0.0
0,A_recon,h,linear,inactive_goal,goal-like irrelevant,r2,-0.5583091974258423,0.0
0,A_recon,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,-0.28698480129241943,0.0
0,A_recon,h,linear,ring_position,identity,r2,-0.62237548828125,0.0
0,A_recon,h,linear,plus_position,identity,r2,-0.5057790279388428,0.0
0,A_recon,h,linear,distractor_positions,irrelevant,r2,-0.42910778522491455,0.0
0,A_recon,h,linear,distractor_heatmap,irrelevant,r2,-0.27491331100463867,0.0
0,A_recon,h,linear,distractor_hues,irrelevant,r2,-0.5325828790664673,0.0
0,A_recon,h,linear,background_sat_val,irrelevant,r2,-0.09055531024932861,0.0
0,A_recon,h,linear,background_hue_within_band,irrelevant,r2,-9059.6103515625,0.0
0,A_recon,h,linear,selector_bit,relevant,balanced_acc,0.9558987403100776,0.9558987403100776
0,A_recon,h,mlp,agent_position,relevant,r2,-0.34536194801330566,0.0
0,A_recon,h,mlp,agent_velocity,relevant,r2,0.6200578212738037,0.6200578212738037
0,A_recon,h,mlp,active_goal,relevant,r2,-1.0962848663330078,0.0
0,A_recon,h,mlp,agent_to_active_goal,relevant,r2,-0.7750452756881714,0.0
0,A_recon,h,mlp,inactive_goal,goal-like irrelevant,r2,-1.161431074142456,0.0
0,A_recon,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.8433220386505127,0.0
0,A_recon,h,mlp,ring_position,identity,r2,-1.2854902744293213,0.0
0,A_recon,h,mlp,plus_position,identity,r2,-0.99550461769104,0.0
0,A_recon,h,mlp,distractor_positions,irrelevant,r2,-0.9722565412521362,0.0
0,A_recon,h,mlp,distractor_heatmap,irrelevant,r2,-0.29837071895599365,0.0
0,A_recon,h,mlp,distractor_hues,irrelevant,r2,-0.8575179576873779,0.0
0,A_recon,h,mlp,background_sat_val,irrelevant,r2,-0.4107547998428345,0.0
0,A_recon,h,mlp,background_hue_within_band,irrelevant,r2,0.10617679357528687,0.10617679357528687
0,A_recon,h,mlp,selector_bit,relevant,balanced_acc,0.9569828003875969,0.9569828003875969
0,B_task,z,linear,agent_position,relevant,r2,0.6744306683540344,0.6744306683540344
0,B_task,z,linear,agent_velocity,relevant,r2,-0.016629338264465332,0.0
0,B_task,z,linear,active_goal,relevant,r2,0.783943235874176,0.783943235874176
0,B_task,z,linear,agent_to_active_goal,relevant,r2,0.7380317449569702,0.7380317449569702
0,B_task,z,linear,inactive_goal,goal-like irrelevant,r2,0.18483728170394897,0.18483728170394897
0,B_task,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.41813600063323975,0.41813600063323975
0,B_task,z,linear,ring_position,identity,r2,0.14244359731674194,0.14244359731674194
0,B_task,z,linear,plus_position,identity,r2,0.23010873794555664,0.23010873794555664
0,B_task,z,linear,distractor_positions,irrelevant,r2,-0.06362617015838623,0.0
0,B_task,z,linear,distractor_heatmap,irrelevant,r2,-0.044271230697631836,0.0
0,B_task,z,linear,distractor_hues,irrelevant,r2,-0.14962005615234375,0.0
0,B_task,z,linear,background_sat_val,irrelevant,r2,-0.11843645572662354,0.0
0,B_task,z,linear,background_hue_within_band,irrelevant,r2,-4955.291015625,0.0
0,B_task,z,linear,selector_bit,relevant,balanced_acc,0.9949551841085271,0.9949551841085271
0,B_task,z,mlp,agent_position,relevant,r2,0.6488593220710754,0.6488593220710754
0,B_task,z,mlp,agent_velocity,relevant,r2,-0.6238436698913574,0.0
0,B_task,z,mlp,active_goal,relevant,r2,0.8546252250671387,0.8546252250671387
0,B_task,z,mlp,agent_to_active_goal,relevant,r2,0.7667248249053955,0.7667248249053955
0,B_task,z,mlp,inactive_goal,goal-like irrelevant,r2,-0.07773947715759277,0.0
0,B_task,z,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.29309195280075073,0.29309195280075073
0,B_task,z,mlp,ring_position,identity,r2,0.0354653000831604,0.0354653000831604
0,B_task,z,mlp,plus_position,identity,r2,0.6235920190811157,0.6235920190811157
0,B_task,z,mlp,distractor_positions,irrelevant,r2,-0.3788093328475952,0.0
0,B_task,z,mlp,distractor_heatmap,irrelevant,r2,-0.08818018436431885,0.0
0,B_task,z,mlp,distractor_hues,irrelevant,r2,-0.5719655752182007,0.0
0,B_task,z,mlp,background_sat_val,irrelevant,r2,-0.3778635263442993,0.0
0,B_task,z,mlp,background_hue_within_band,irrelevant,r2,-0.9255200624465942,0.0
0,B_task,z,mlp,selector_bit,relevant,balanced_acc,0.9952761627906976,0.9952761627906976
0,B_task,h,linear,agent_position,relevant,r2,0.7281697988510132,0.7281697988510132
0,B_task,h,linear,agent_velocity,relevant,r2,0.7296730875968933,0.7296730875968933
0,B_task,h,linear,active_goal,relevant,r2,0.7899766564369202,0.7899766564369202
0,B_task,h,linear,agent_to_active_goal,relevant,r2,0.8157479166984558,0.8157479166984558
0,B_task,h,linear,inactive_goal,goal-like irrelevant,r2,0.016155481338500977,0.016155481338500977
0,B_task,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.35909193754196167,0.35909193754196167
0,B_task,h,linear,ring_position,identity,r2,-0.07109498977661133,0.0
0,B_task,h,linear,plus_position,identity,r2,0.013536274433135986,0.013536274433135986
0,B_task,h,linear,distractor_positions,irrelevant,r2,-0.4217822551727295,0.0
0,B_task,h,linear,distractor_heatmap,irrelevant,r2,-0.279024600982666,0.0
0,B_task,h,linear,distractor_hues,irrelevant,r2,-0.48195719718933105,0.0
0,B_task,h,linear,background_sat_val,irrelevant,r2,-0.5155661106109619,0.0
0,B_task,h,linear,background_hue_within_band,irrelevant,r2,-7525.48388671875,0.0
0,B_task,h,linear,selector_bit,relevant,balanced_acc,0.9705123546511627,0.9705123546511627
0,B_task,h,mlp,agent_position,relevant,r2,0.7421339750289917,0.7421339750289917
0,B_task,h,mlp,agent_velocity,relevant,r2,0.6535105109214783,0.6535105109214783
0,B_task,h,mlp,active_goal,relevant,r2,0.8199180960655212,0.8199180960655212
0,B_task,h,mlp,agent_to_active_goal,relevant,r2,0.83921217918396,0.83921217918396
0,B_task,h,mlp,inactive_goal,goal-like irrelevant,r2,-0.09433484077453613,0.0
0,B_task,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.3219181299209595,0.3219181299209595
0,B_task,h,mlp,ring_position,identity,r2,0.013484656810760498,0.013484656810760498
0,B_task,h,mlp,plus_position,identity,r2,0.34181922674179077,0.34181922674179077
0,B_task,h,mlp,distractor_positions,irrelevant,r2,-0.9359530210494995,0.0
0,B_task,h,mlp,distractor_heatmap,irrelevant,r2,-0.30204105377197266,0.0
0,B_task,h,mlp,distractor_hues,irrelevant,r2,-0.9351656436920166,0.0
0,B_task,h,mlp,background_sat_val,irrelevant,r2,-0.8503762483596802,0.0
0,B_task,h,mlp,background_hue_within_band,irrelevant,r2,-0.8072249889373779,0.0
0,B_task,h,mlp,selector_bit,relevant,balanced_acc,0.979015261627907,0.979015261627907
0,C_scene,z,linear,agent_position,relevant,r2,-0.022240757942199707,0.0
0,C_scene,z,linear,agent_velocity,relevant,r2,-0.04824531078338623,0.0
0,C_scene,z,linear,active_goal,relevant,r2,0.005914151668548584,0.005914151668548584
0,C_scene,z,linear,agent_to_active_goal,relevant,r2,-0.0172576904296875,0.0
0,C_scene,z,linear,inactive_goal,goal-like irrelevant,r2,-0.03815281391143799,0.0
0,C_scene,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,-0.021968603134155273,0.0
0,C_scene,z,linear,ring_position,identity,r2,-0.03215444087982178,0.0
0,C_scene,z,linear,plus_position,identity,r2,-0.030940890312194824,0.0
0,C_scene,z,linear,distractor_positions,irrelevant,r2,0.32355546951293945,0.32355546951293945
0,C_scene,z,linear,distractor_heatmap,irrelevant,r2,0.720453143119812,0.720453143119812
0,C_scene,z,linear,distractor_hues,irrelevant,r2,-0.032688140869140625,0.0
0,C_scene,z,linear,background_sat_val,irrelevant,r2,0.058232665061950684,0.058232665061950684
0,C_scene,z,linear,background_hue_within_band,irrelevant,r2,-5191.7900390625,0.0
0,C_scene,z,linear,selector_bit,relevant,balanced_acc,0.5619125484496124,0.5619125484496124
0,C_scene,z,mlp,agent_position,relevant,r2,-0.1806035041809082,0.0
0,C_scene,z,mlp,agent_velocity,relevant,r2,-0.19383001327514648,0.0
0,C_scene,z,mlp,active_goal,relevant,r2,-0.22351276874542236,0.0
0,C_scene,z,mlp,agent_to_active_goal,relevant,r2,-0.2510974407196045,0.0
0,C_scene,z,mlp,inactive_goal,goal-like irrelevant,r2,-0.3659183979034424,0.0
0,C_scene,z,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.24163401126861572,0.0
0,C_scene,z,mlp,ring_position,identity,r2,-0.27970683574676514,0.0
0,C_scene,z,mlp,plus_position,identity,r2,-0.2375720739364624,0.0
0,C_scene,z,mlp,distractor_positions,irrelevant,r2,0.26537084579467773,0.26537084579467773
0,C_scene,z,mlp,distractor_heatmap,irrelevant,r2,0.7009605169296265,0.7009605169296265
0,C_scene,z,mlp,distractor_hues,irrelevant,r2,-0.12013685703277588,0.0
0,C_scene,z,mlp,background_sat_val,irrelevant,r2,-0.0061452388763427734,0.0
0,C_scene,z,mlp,background_hue_within_band,irrelevant,r2,-0.15253901481628418,0.0
0,C_scene,z,mlp,selector_bit,relevant,balanced_acc,0.6173691860465116,0.6173691860465116
0,C_scene,h,linear,agent_position,relevant,r2,0.012561023235321045,0.012561023235321045
0,C_scene,h,linear,agent_velocity,relevant,r2,0.686018168926239,0.686018168926239
0,C_scene,h,linear,active_goal,relevant,r2,-0.23248136043548584,0.0
0,C_scene,h,linear,agent_to_active_goal,relevant,r2,-0.2323681116104126,0.0
0,C_scene,h,linear,inactive_goal,goal-like irrelevant,r2,-0.5469752550125122,0.0
0,C_scene,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,-0.20322930812835693,0.0
0,C_scene,h,linear,ring_position,identity,r2,-0.3498396873474121,0.0
0,C_scene,h,linear,plus_position,identity,r2,-0.29409658908843994,0.0
0,C_scene,h,linear,distractor_positions,irrelevant,r2,0.008282601833343506,0.008282601833343506
0,C_scene,h,linear,distractor_heatmap,irrelevant,r2,0.35512471199035645,0.35512471199035645
0,C_scene,h,linear,distractor_hues,irrelevant,r2,-0.4039496183395386,0.0
0,C_scene,h,linear,background_sat_val,irrelevant,r2,-0.2696038484573364,0.0
0,C_scene,h,linear,background_hue_within_band,irrelevant,r2,-6980.982421875,0.0
0,C_scene,h,linear,selector_bit,relevant,balanced_acc,0.5590479651162791,0.5590479651162791
0,C_scene,h,mlp,agent_position,relevant,r2,-0.31511759757995605,0.0
0,C_scene,h,mlp,agent_velocity,relevant,r2,0.5651898384094238,0.5651898384094238
0,C_scene,h,mlp,active_goal,relevant,r2,-0.6302758455276489,0.0
0,C_scene,h,mlp,agent_to_active_goal,relevant,r2,-0.5005216598510742,0.0
0,C_scene,h,mlp,inactive_goal,goal-like irrelevant,r2,-1.0437066555023193,0.0
0,C_scene,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.636995792388916,0.0
0,C_scene,h,mlp,ring_position,identity,r2,-0.8755537271499634,0.0
0,C_scene,h,mlp,plus_position,identity,r2,-0.6593105792999268,0.0
0,C_scene,h,mlp,distractor_positions,irrelevant,r2,-0.328582763671875,0.0
0,C_scene,h,mlp,distractor_heatmap,irrelevant,r2,0.2283305525779724,0.2283305525779724
0,C_scene,h,mlp,distractor_hues,irrelevant,r2,-0.7038202285766602,0.0
0,C_scene,h,mlp,background_sat_val,irrelevant,r2,-0.5741487741470337,0.0
0,C_scene,h,mlp,background_hue_within_band,irrelevant,r2,-0.7504597902297974,0.0
0,C_scene,h,mlp,selector_bit,relevant,balanced_acc,0.584562742248062,0.584562742248062
0,D_latent,z,linear,agent_position,relevant,r2,0.760679304599762,0.760679304599762
0,D_latent,z,linear,agent_velocity,relevant,r2,-0.025867462158203125,0.0
0,D_latent,z,linear,active_goal,relevant,r2,0.8278806805610657,0.8278806805610657
0,D_latent,z,linear,agent_to_active_goal,relevant,r2,0.7631970643997192,0.7631970643997192
0,D_latent,z,linear,inactive_goal,goal-like irrelevant,r2,0.29855048656463623,0.29855048656463623
0,D_latent,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.49405884742736816,0.49405884742736816
0,D_latent,z,linear,ring_position,identity,r2,0.07933670282363892,0.07933670282363892
0,D_latent,z,linear,plus_position,identity,r2,0.4963240623474121,0.4963240623474121
0,D_latent,z,linear,distractor_positions,irrelevant,r2,-0.08623087406158447,0.0
0,D_latent,z,linear,distractor_heatmap,irrelevant,r2,-0.05334043502807617,0.0
0,D_latent,z,linear,distractor_hues,irrelevant,r2,-0.20737850666046143,0.0
0,D_latent,z,linear,background_sat_val,irrelevant,r2,0.2556033134460449,0.2556033134460449
0,D_latent,z,linear,background_hue_within_band,irrelevant,r2,-7731.89013671875,0.0
0,D_latent,z,linear,selector_bit,relevant,balanced_acc,1.0,1.0
0,D_latent,z,mlp,agent_position,relevant,r2,0.6927564144134521,0.6927564144134521
0,D_latent,z,mlp,agent_velocity,relevant,r2,-0.9725687503814697,0.0
0,D_latent,z,mlp,active_goal,relevant,r2,0.8439516425132751,0.8439516425132751
0,D_latent,z,mlp,agent_to_active_goal,relevant,r2,0.7957743406295776,0.7957743406295776
0,D_latent,z,mlp,inactive_goal,goal-like irrelevant,r2,-0.007842063903808594,0.0
0,D_latent,z,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.28786325454711914,0.28786325454711914
0,D_latent,z,mlp,ring_position,identity,r2,-0.06831836700439453,0.0
0,D_latent,z,mlp,plus_position,identity,r2,0.6990731358528137,0.6990731358528137
0,D_latent,z,mlp,distractor_positions,irrelevant,r2,-0.7898956537246704,0.0
0,D_latent,z,mlp,distractor_heatmap,irrelevant,r2,-0.17580008506774902,0.0
0,D_latent,z,mlp,distractor_hues,irrelevant,r2,-0.9137598276138306,0.0
0,D_latent,z,mlp,background_sat_val,irrelevant,r2,-0.057979583740234375,0.0
0,D_latent,z,mlp,background_hue_within_band,irrelevant,r2,0.5910075306892395,0.5910075306892395
0,D_latent,z,mlp,selector_bit,relevant,balanced_acc,1.0,1.0
0,D_latent,h,linear,agent_position,relevant,r2,0.8091675043106079,0.8091675043106079
0,D_latent,h,linear,agent_velocity,relevant,r2,0.7841906547546387,0.7841906547546387
0,D_latent,h,linear,active_goal,relevant,r2,0.8794518709182739,0.8794518709182739
0,D_latent,h,linear,agent_to_active_goal,relevant,r2,0.8694755434989929,0.8694755434989929
0,D_latent,h,linear,inactive_goal,goal-like irrelevant,r2,0.23959994316101074,0.23959994316101074
0,D_latent,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.4422893524169922,0.4422893524169922
0,D_latent,h,linear,ring_position,identity,r2,0.018788695335388184,0.018788695335388184
0,D_latent,h,linear,plus_position,identity,r2,0.48992615938186646,0.48992615938186646
0,D_latent,h,linear,distractor_positions,irrelevant,r2,-0.3981279134750366,0.0
0,D_latent,h,linear,distractor_heatmap,irrelevant,r2,-0.29744625091552734,0.0
0,D_latent,h,linear,distractor_hues,irrelevant,r2,-0.5548187494277954,0.0
0,D_latent,h,linear,background_sat_val,irrelevant,r2,0.04678678512573242,0.04678678512573242
0,D_latent,h,linear,background_hue_within_band,irrelevant,r2,-8002.19580078125,0.0
0,D_latent,h,linear,selector_bit,relevant,balanced_acc,1.0,1.0
0,D_latent,h,mlp,agent_position,relevant,r2,0.7848630547523499,0.7848630547523499
0,D_latent,h,mlp,agent_velocity,relevant,r2,0.5768711566925049,0.5768711566925049
0,D_latent,h,mlp,active_goal,relevant,r2,0.891964316368103,0.891964316368103
0,D_latent,h,mlp,agent_to_active_goal,relevant,r2,0.8654855489730835,0.8654855489730835
0,D_latent,h,mlp,inactive_goal,goal-like irrelevant,r2,0.029423236846923828,0.029423236846923828
0,D_latent,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.2939886450767517,0.2939886450767517
0,D_latent,h,mlp,ring_position,identity,r2,0.013096988201141357,0.013096988201141357
0,D_latent,h,mlp,plus_position,identity,r2,0.7206956148147583,0.7206956148147583
0,D_latent,h,mlp,distractor_positions,irrelevant,r2,-1.1348907947540283,0.0
0,D_latent,h,mlp,distractor_heatmap,irrelevant,r2,-0.3523850440979004,0.0
0,D_latent,h,mlp,distractor_hues,irrelevant,r2,-1.0716805458068848,0.0
0,D_latent,h,mlp,background_sat_val,irrelevant,r2,-0.056717872619628906,0.0
0,D_latent,h,mlp,background_hue_within_band,irrelevant,r2,0.531584620475769,0.531584620475769
0,D_latent,h,mlp,selector_bit,relevant,balanced_acc,0.9968992248062015,0.9968992248062015
1,ceiling,frame,linear,agent_position,relevant,r2,0.8876559138298035,0.8876559138298035
1,ceiling,frame,mlp,agent_position,relevant,r2,0.8876559138298035,0.8876559138298035
1,ceiling,frame,linear,active_goal,relevant,r2,0.8391376733779907,0.8391376733779907
1,ceiling,frame,mlp,active_goal,relevant,r2,0.8391376733779907,0.8391376733779907
1,ceiling,frame,linear,agent_to_active_goal,relevant,r2,0.8769135475158691,0.8769135475158691
1,ceiling,frame,mlp,agent_to_active_goal,relevant,r2,0.8769135475158691,0.8769135475158691
1,ceiling,frame,linear,inactive_goal,goal-like irrelevant,r2,0.8406339287757874,0.8406339287757874
1,ceiling,frame,mlp,inactive_goal,goal-like irrelevant,r2,0.8406339287757874,0.8406339287757874
1,ceiling,frame,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.8754914999008179,0.8754914999008179
1,ceiling,frame,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.8754914999008179,0.8754914999008179
1,ceiling,frame,linear,ring_position,identity,r2,0.8192368745803833,0.8192368745803833
1,ceiling,frame,mlp,ring_position,identity,r2,0.8192368745803833,0.8192368745803833
1,ceiling,frame,linear,plus_position,identity,r2,0.8659239411354065,0.8659239411354065
1,ceiling,frame,mlp,plus_position,identity,r2,0.8659239411354065,0.8659239411354065
