seed,model,horizon,mse,r2,pred_spread_ratio
2,B_task,13,0.9104030728340149,0.18275666236877441,0.40690064430236816
2,B_task,14,0.9233925938606262,0.18225932121276855,0.4069381356239319
2,B_task,15,0.9351650476455688,0.18243491649627686,0.40716391801834106
2,C_scene,0,0.8786128163337708,0.010920345783233643,0.71773362159729
2,C_scene,1,0.8979256749153137,0.009879708290100098,0.7194420099258423
2,C_scene,2,0.920518159866333,0.004813194274902344,0.7272260189056396
2,C_scene,3,0.9445287585258484,-0.001497030258178711,0.7358772158622742
2,C_scene,4,0.9688701629638672,-0.008000016212463379,0.7443775534629822
2,C_scene,5,0.9919388890266418,-0.013156294822692871,0.7515512704849243
2,C_scene,6,1.0153837203979492,-0.01827847957611084,0.7574624419212341
2,C_scene,7,1.0381217002868652,-0.02278292179107666,0.7624253630638123
2,C_scene,8,1.058477759361267,-0.025511980056762695,0.7665988802909851
2,C_scene,9,1.0786608457565308,-0.028185725212097168,0.7704395651817322
2,C_scene,10,1.0979282855987549,-0.03018045425415039,0.773678183555603
2,C_scene,11,1.1158565282821655,-0.03122580051422119,0.776603102684021
2,C_scene,12,1.1336265802383423,-0.03225421905517578,0.7795947194099426
2,C_scene,13,1.1507583856582642,-0.03300356864929199,0.7821406722068787
2,C_scene,14,1.166597604751587,-0.03311896324157715,0.7845918536186218
2,C_scene,15,1.1820050477981567,-0.033364176750183105,0.7873770594596863
2,D_latent,0,0.06247429549694061,0.9296708703041077,0.9420437216758728
2,D_latent,1,0.06345931440591812,0.9300249814987183,0.9406771659851074
2,D_latent,2,0.06490792334079742,0.9298270344734192,0.9430621266365051
2,D_latent,3,0.0674666240811348,0.9284641742706299,0.9443979859352112
2,D_latent,4,0.07086393982172012,0.9262740612030029,0.9448053240776062
2,D_latent,5,0.07407532632350922,0.9243401885032654,0.9449903964996338
2,D_latent,6,0.07819728553295135,0.9215797781944275,0.9452455043792725
2,D_latent,7,0.082861989736557,0.9183623194694519,0.945579469203949
2,D_latent,8,0.08703096210956573,0.9156795740127563,0.9460514187812805
2,D_latent,9,0.09156961739063263,0.9127153158187866,0.9468221664428711
2,D_latent,10,0.09662645310163498,0.9093359112739563,0.9477466344833374
2,D_latent,11,0.10109665244817734,0.9065709114074707,0.9484055638313293
2,D_latent,12,0.10553209483623505,0.903904914855957,0.9491723775863647
2,D_latent,13,0.11032650619745255,0.9009630084037781,0.9501767158508301
2,D_latent,14,0.11476384848356247,0.8983671069145203,0.9510184526443481
2,D_latent,15,0.11870904266834259,0.89621901512146,0.9520262479782104
2,chance,0,0.891170859336853,-0.0032166242599487305,0.0
2,chance,1,0.9085805416107178,-0.0018690824508666992,0.0
2,chance,2,0.9258111119270325,-0.0009090900421142578,0.0
2,chance,3,0.9434009790420532,-0.0003012418746948242,0.0
2,chance,4,0.9612027406692505,-2.288818359375e-05,0.0
2,chance,5,0.9791073799133301,-5.030632019042969e-05,0.0
2,chance,6,0.9975101947784424,-0.00035393238067626953,0.0
2,chance,7,1.015902042388916,-0.000891566276550293,0.0
2,chance,8,1.0338131189346313,-0.0016155242919921875,0.0
2,chance,9,1.0517157316207886,-0.0025014877319335938,0.0
2,chance,10,1.0694886445999146,-0.0034956932067871094,0.0
2,chance,11,1.0870205163955688,-0.0045768022537231445,0.0
2,chance,12,1.1044834852218628,-0.005717158317565918,0.0
2,chance,13,1.1216429471969604,-0.006867408752441406,0.0
2,chance,14,1.1382323503494263,-0.007999181747436523,0.0
2,chance,15,1.154244065284729,-0.00909423828125,0.0
2,hold_current,0,0.0,1.0,1.0
2,hold_current,1,0.005149749107658863,0.9943215250968933,0.9897076487541199
2,hold_current,2,0.01999758929014206,0.9783802628517151,0.9799846410751343
2,hold_current,3,0.043183665722608566,0.9542117714881897,0.9705108404159546
2,hold_current,4,0.07275816053152084,0.9243033528327942,0.9613479971885681
2,hold_current,5,0.10715068876743317,0.8905573487281799,0.952530562877655
2,hold_current,6,0.1455623060464859,0.854022741317749,0.9438464045524597
2,hold_current,7,0.18696819245815277,0.8157943487167358,0.9355149865150452
2,hold_current,8,0.23059001564979553,0.7765915989875793,0.9277108907699585
2,hold_current,9,0.2764067053794861,0.7365275621414185,0.920187771320343
2,hold_current,10,0.32412323355674744,0.6958768367767334,0.9129621982574463
