seed,arm,horizon,r2_behaviour_data,r2_planner_trajectories,rmse_raw_behaviour_data,rmse_raw_planner_trajectories
3,A_recon,13,0.20238620042800903,-25.339754104614258,0.3380756080150604,1.0588661432266235
3,A_recon,14,0.19823741912841797,-25.20047378540039,0.3412604331970215,1.0635498762130737
3,A_recon,15,0.19421565532684326,-25.108617782592773,0.3443257510662079,1.0685982704162598
3,B_task,0,-0.09092485904693604,-14.909550666809082,0.3530673682689667,0.7809191942214966
3,B_task,1,-0.09916448593139648,-15.864442825317383,0.35808372497558594,0.8029547929763794
3,B_task,2,-0.11256814002990723,-16.99834632873535,0.3638349771499634,0.8287803530693054
3,B_task,3,-0.12502384185791016,-18.13351821899414,0.36943763494491577,0.8541094064712524
3,B_task,4,-0.13472771644592285,-19.134790420532227,0.37456315755844116,0.8766888976097107
3,B_task,5,-0.14409410953521729,-19.9405517578125,0.37958812713623047,0.8949655294418335
3,B_task,6,-0.15241527557373047,-20.68840217590332,0.3844718933105469,0.9123679995536804
3,B_task,7,-0.15969514846801758,-21.320545196533203,0.38911834359169006,0.9279618859291077
3,B_task,8,-0.16678738594055176,-21.76028060913086,0.39359039068222046,0.9399803280830383
3,B_task,9,-0.17313027381896973,-22.062204360961914,0.3978850841522217,0.949851393699646
3,B_task,10,-0.17919278144836426,-22.221689224243164,0.4020681381225586,0.9574333429336548
3,B_task,11,-0.18482518196105957,-22.274398803710938,0.4060990810394287,0.9634099006652832
3,B_task,12,-0.189894437789917,-22.28058433532715,0.40999019145965576,0.9690412878990173
3,B_task,13,-0.19438445568084717,-22.20927619934082,0.4137038290500641,0.9733941555023193
3,B_task,14,-0.19784021377563477,-22.072229385375977,0.4171214699745178,0.9768663048744202
3,B_task,15,-0.2002335786819458,-21.91819953918457,0.42023569345474243,0.9800869226455688
3,C_scene,0,-0.0227278470993042,-6.6414875984191895,0.34185361862182617,0.5483050346374512
3,C_scene,1,-0.023893237113952637,-7.225699424743652,0.3456054627895355,0.570153534412384
3,C_scene,2,-0.028029918670654297,-7.802818298339844,0.3497389256954193,0.5915611386299133
3,C_scene,3,-0.033188819885253906,-8.341706275939941,0.3540382385253906,0.6114208698272705
3,C_scene,4,-0.03789031505584717,-8.861477851867676,0.35822421312332153,0.6308073997497559
3,C_scene,5,-0.042208194732666016,-9.364368438720703,0.36229217052459717,0.6500121355056763
3,C_scene,6,-0.04699695110321045,-9.834967613220215,0.3664652109146118,0.6687107682228088
3,C_scene,7,-0.05149829387664795,-10.281902313232422,0.3705221116542816,0.6872298717498779
3,C_scene,8,-0.05619513988494873,-10.71235179901123,0.3744731545448303,0.7055867314338684
3,C_scene,9,-0.06168830394744873,-11.116972923278809,0.37851497530937195,0.7226571440696716
3,C_scene,10,-0.06669080257415771,-11.53866195678711,0.38240763545036316,0.7394837737083435
3,C_scene,11,-0.07129454612731934,-11.93860149383545,0.38615289330482483,0.7554676532745361
3,C_scene,12,-0.07661068439483643,-12.318879127502441,0.3899856209754944,0.7705685496330261
3,C_scene,13,-0.0814974308013916,-12.694944381713867,0.39366811513900757,0.7851652503013611
3,C_scene,14,-0.08574903011322021,-13.049901962280273,0.3971255123615265,0.799076497554779
3,C_scene,15,-0.08984482288360596,-13.367976188659668,0.40044453740119934,0.8117132782936096
3,D_latent,0,0.004526674747467041,-18.059154510498047,0.3372678756713867,0.8726057410240173
3,D_latent,1,-0.0006377696990966797,-19.067094802856445,0.3416580855846405,0.8960244059562683
3,D_latent,2,-0.00910961627960205,-20.239294052124023,0.34650564193725586,0.9229579567909241
3,D_latent,3,-0.01903402805328369,-21.367673873901367,0.351604700088501,0.9485456943511963
3,D_latent,4,-0.03017103672027588,-22.423063278198242,0.35688960552215576,0.9726154804229736
3,D_latent,5,-0.03791165351867676,-23.36736297607422,0.3615446388721466,0.9943200349807739
3,D_latent,6,-0.04573321342468262,-24.11073112487793,0.36624398827552795,1.0119361877441406
3,D_latent,7,-0.05474710464477539,-24.674407958984375,0.3710940480232239,1.0262501239776611
3,D_latent,8,-0.0622786283493042,-25.112529754638672,0.3755500614643097,1.038116216659546
3,D_latent,9,-0.06936633586883545,-25.454423904418945,0.3798811733722687,1.0478407144546509
3,D_latent,10,-0.07694542407989502,-25.684690475463867,0.38424137234687805,1.05549156665802
3,D_latent,11,-0.08451569080352783,-25.8378849029541,0.38852837681770325,1.0612884759902954
3,D_latent,12,-0.09190857410430908,-25.874130249023438,0.39274653792381287,1.0649324655532837
3,D_latent,13,-0.0992199182510376,-25.846548080444336,0.39688053727149963,1.067276954650879
3,D_latent,14,-0.10614359378814697,-25.76662826538086,0.4008379280567169,1.0686001777648926
3,D_latent,15,-0.11193311214447021,-25.663867950439453,0.4044822156429291,1.069635033607483
3,B_task_nopark,0,0.9068761467933655,0.319052517414093,0.10315520316362381,0.17394936084747314
3,B_task_nopark,1,0.9000713229179382,0.11208397150039673,0.10796882957220078,0.19927074015140533
3,B_task_nopark,2,0.8944196105003357,-0.10292494297027588,0.11208124458789825,0.2224852293729782
3,B_task_nopark,3,0.8881608247756958,-0.34899675846099854,0.11648142337799072,0.24602927267551422
3,B_task_nopark,4,0.8814809322357178,-0.604561448097229,0.12105266749858856,0.26789912581443787
3,B_task_nopark,5,0.8747828602790833,-0.8920865058898926,0.12557809054851532,0.2898005247116089
3,B_task_nopark,6,0.8680294156074524,-1.2009611129760742,0.13010603189468384,0.311072438955307
3,B_task_nopark,7,0.8615490198135376,-1.5380260944366455,0.13444936275482178,0.3320809602737427
3,B_task_nopark,8,0.855623722076416,-1.8884527683258057,0.13845081627368927,0.3517497479915619
3,B_task_nopark,9,0.8498398661613464,-2.2638323307037354,0.14235153794288635,0.3709724247455597
3,B_task_nopark,10,0.8442399501800537,-2.6290042400360107,0.14612853527069092,0.3882245421409607
3,B_task_nopark,11,0.8388732075691223,-3.0026063919067383,0.1497574746608734,0.40434274077415466
3,B_task_nopark,12,0.8336479663848877,-3.3570985794067383,0.15329685807228088,0.418584406375885
3,B_task_nopark,13,0.8284130692481995,-3.691164970397949,0.15680527687072754,0.43123164772987366
3,B_task_nopark,14,0.8232988715171814,-4.0110063552856445,0.16020746529102325,0.44248732924461365
3,B_task_nopark,15,0.818453848361969,-4.298357009887695,0.16343827545642853,0.4521762728691101
3,D_latent_nopark,0,0.9124211072921753,0.38938742876052856,0.10003694146871567,0.18993182480335236
3,D_latent_nopark,1,0.9113918542861938,0.2752949595451355,0.10166940093040466,0.20827437937259674
3,D_latent_nopark,2,0.9097342491149902,0.14156633615493774,0.10363414883613586,0.22735413908958435
3,D_latent_nopark,3,0.9071171283721924,-0.006360292434692383,0.10615182667970657,0.24603965878486633
3,D_latent_nopark,4,0.9043779969215393,-0.17311859130859375,0.10873245447874069,0.2645717263221741
3,D_latent_nopark,5,0.9017106890678406,-0.35549306869506836,0.11125898361206055,0.2824695110321045
3,D_latent_nopark,6,0.8988004922866821,-0.5578453540802002,0.11393262445926666,0.30008336901664734
3,D_latent_nopark,7,0.8958346843719482,-0.7775639295578003,0.11661981791257858,0.3167675733566284
3,D_latent_nopark,8,0.8928681015968323,-1.0181329250335693,0.11926332861185074,0.33276620507240295
3,D_latent_nopark,9,0.8898075819015503,-1.2791271209716797,0.12194406986236572,0.3480551540851593
3,D_latent_nopark,10,0.8866502046585083,-1.5647950172424316,0.12465719133615494,0.3625454306602478
3,D_latent_nopark,11,0.8832037448883057,-1.8718361854553223,0.12750260531902313,0.37611499428749084
3,D_latent_nopark,12,0.8796312808990479,-2.1997039318084717,0.13039952516555786,0.38906341791152954
3,D_latent_nopark,13,0.8760262727737427,-2.5461831092834473,0.13328564167022705,0.401069313287735
3,D_latent_nopark,14,0.8724474906921387,-2.9052510261535645,0.13611552119255066,0.4123333692550659
3,D_latent_nopark,15,0.8689942359924316,-3.263935089111328,0.138837069272995,0.42292270064353943
4,A_recon,0,0.9622988104820251,-0.440352201461792,0.06563537567853928,0.23068886995315552
4,A_recon,1,0.9625672101974487,-0.8731803894042969,0.06608133763074875,0.2624833285808563
4,A_recon,2,0.9616357088088989,-1.3206915855407715,0.06756240874528885,0.291390597820282
4,A_recon,3,0.9594288468360901,-1.8191030025482178,0.07015664875507355,0.32028907537460327
4,A_recon,4,0.9572952389717102,-2.3606581687927246,0.072663813829422,0.34838929772377014
4,A_recon,5,0.9550544023513794,-2.924368381500244,0.07523591071367264,0.3752617835998535
4,A_recon,6,0.9518222212791443,-3.5068130493164062,0.07861081510782242,0.4014669954776764
4,A_recon,7,0.9489641189575195,-4.085267066955566,0.08162964880466461,0.42598679661750793
4,A_recon,8,0.9467558860778809,-4.648855686187744,0.08407830446958542,0.4490121603012085
4,A_recon,9,0.9441313743591309,-5.196173191070557,0.08682969957590103,0.4706171154975891
4,A_recon,10,0.9418767094612122,-5.7139058113098145,0.08926522731781006,0.4902767539024353
4,A_recon,11,0.9397255182266235,-6.1849365234375,0.09159494191408157,0.5082057118415833
4,A_recon,12,0.9374083280563354,-6.635380268096924,0.0940323919057846,0.5252029895782471
4,A_recon,13,0.9357170462608337,-7.057145118713379,0.09597672522068024,0.5407714247703552
4,A_recon,14,0.9341615438461304,-7.447897911071777,0.09779199957847595,0.5555024147033691
4,A_recon,15,0.9325342178344727,-7.803057670593262,0.09963274747133255,0.5690693855285645
4,B_task,0,0.9500361084938049,-0.29568755626678467,0.07555938512086868,0.23669151961803436
4,B_task,1,0.9484006762504578,-0.5465357303619385,0.07758449763059616,0.2586810886859894
4,B_task,2,0.9466782212257385,-0.879410982131958,0.07965151220560074,0.28459036350250244
4,B_task,3,0.9442829489707947,-1.2566132545471191,0.0822155699133873,0.3107450008392334
4,B_task,4,0.9415023326873779,-1.66632080078125,0.08504509925842285,0.3362027704715729
4,B_task,5,0.9387250542640686,-2.120436906814575,0.08784622699022293,0.3612505793571472
4,B_task,6,0.9356115460395813,-2.5946078300476074,0.09087888896465302,0.38457322120666504
4,B_task,7,0.9324121475219727,-3.0920472145080566,0.09393871575593948,0.40693509578704834
4,B_task,8,0.9294461607933044,-3.609981060028076,0.09678508341312408,0.42793646454811096
4,B_task,9,0.9264330267906189,-4.138215065002441,0.09963815659284592,0.44751203060150146
4,B_task,10,0.9232133030891418,-4.671064376831055,0.10260064154863358,0.4656820297241211
4,B_task,11,0.9199303984642029,-5.200674057006836,0.1055695191025734,0.4824806749820709
4,B_task,12,0.9167071580886841,-5.712148189544678,0.10847332328557968,0.4975205361843109
4,B_task,13,0.9130610823631287,-6.218255519866943,0.11161569505929947,0.5114785432815552
4,B_task,14,0.9093380570411682,-6.682319164276123,0.11475614458322525,0.5242844820022583
4,B_task,15,0.9062098860740662,-7.094036102294922,0.11747322231531143,0.5355567336082458
4,C_scene,0,0.797220766544342,-1.419342041015625,0.15222014486789703,0.2966536581516266
4,C_scene,1,0.7987973093986511,-1.89255952835083,0.15320387482643127,0.3212994635105133
4,C_scene,2,0.7989181280136108,-2.438478946685791,0.1546778529882431,0.346036434173584
4,C_scene,3,0.7982388138771057,-3.0270986557006836,0.15645122528076172,0.36965370178222656
4,C_scene,4,0.7967087626457214,-3.6665501594543457,0.15854021906852722,0.39276131987571716
4,C_scene,5,0.7947370409965515,-4.388116359710693,0.1607818305492401,0.41601771116256714
4,C_scene,6,0.7923846244812012,-5.173468589782715,0.16318823397159576,0.43899476528167725
4,C_scene,7,0.7896887063980103,-5.982036113739014,0.16570724546909332,0.46155571937561035
4,C_scene,8,0.7871685028076172,-6.867087364196777,0.16809934377670288,0.4837389886379242
4,C_scene,9,0.7842787504196167,-7.762543678283691,0.17062027752399445,0.5052152872085571
4,C_scene,10,0.7807856798171997,-8.64030647277832,0.17335708439350128,0.5255527496337891
4,C_scene,11,0.7770972847938538,-9.546500205993652,0.17614176869392395,0.5451617240905762
4,C_scene,12,0.7732860445976257,-10.434442520141602,0.17896097898483276,0.5631772875785828
4,C_scene,13,0.7693994045257568,-11.25644588470459,0.18178091943264008,0.5803413987159729
4,C_scene,14,0.7655820846557617,-12.020033836364746,0.18452654778957367,0.59628826379776
4,C_scene,15,0.762057900428772,-12.706786155700684,0.1871095895767212,0.6108165383338928
4,D_latent,0,0.9478579163551331,-0.3414931297302246,0.07718883454799652,0.24251319468021393
4,D_latent,1,0.9484717845916748,-0.6509188413619995,0.07753100246191025,0.26937031745910645
4,D_latent,2,0.947681725025177,-0.9805257320404053,0.07889845222234726,0.29485586285591125
4,D_latent,3,0.9455037713050842,-1.3477253913879395,0.08130989968776703,0.3202292323112488
4,D_latent,4,0.9430816769599915,-1.737299919128418,0.08388923108577728,0.3445887267589569
4,D_latent,5,0.9403762221336365,-2.1811318397521973,0.08665456622838974,0.3696802258491516
4,D_latent,6,0.9371765851974487,-2.6295993328094482,0.08976762741804123,0.3926934599876404
4,D_latent,7,0.934363603591919,-3.1111679077148438,0.0925726518034935,0.4155833125114441
4,D_latent,8,0.931688666343689,-3.5881996154785156,0.09523454308509827,0.4366558790206909
4,D_latent,9,0.9287899732589722,-4.068953514099121,0.09802906960248947,0.45652225613594055
4,D_latent,10,0.9261614680290222,-4.523332118988037,0.10061174631118774,0.474636971950531
4,D_latent,11,0.9236267805099487,-4.978404521942139,0.10310395061969757,0.4919927716255188
4,D_latent,12,0.9211475849151611,-5.3924880027771,0.10554234683513641,0.5071923732757568
4,D_latent,13,0.9189073443412781,-5.787421226501465,0.1077975258231163,0.5216301679611206
4,D_latent,14,0.9168660044670105,-6.164616107940674,0.10988864302635193,0.5349751114845276
4,D_latent,15,0.9149539470672607,-6.500200271606445,0.11186325550079346,0.5468984246253967
4,B_task_nopark,0,0.941906213760376,0.784581184387207,0.08147510141134262,0.1257004290819168
4,B_task_nopark,1,0.9348458051681519,0.7316907644271851,0.08718152344226837,0.14102815091609955
4,B_task_nopark,2,0.9269630908966064,0.659597635269165,0.09322086721658707,0.1591719537973404
4,B_task_nopark,3,0.918729305267334,0.5763828754425049,0.0992949977517128,0.17724905908107758
4,B_task_nopark,4,0.9106072783470154,0.4820905923843384,0.10513105243444443,0.19486629962921143
4,B_task_nopark,5,0.9028438925743103,0.3768199682235718,0.11061576753854752,0.21211108565330505
4,B_task_nopark,6,0.8953014612197876,0.2613237500190735,0.11588553339242935,0.22851146757602692
4,B_task_nopark,7,0.88814377784729,0.13399386405944824,0.1208481714129448,0.24398019909858704
4,B_task_nopark,8,0.8816393613815308,-0.00571596622467041,0.1253579556941986,0.25884169340133667
4,B_task_nopark,9,0.8756610155105591,-0.15725910663604736,0.1295354962348938,0.27275049686431885
4,B_task_nopark,10,0.8700098991394043,-0.32227396965026855,0.1334942728281021,0.2856340706348419
4,B_task_nopark,11,0.8647657632827759,-0.49714136123657227,0.13719803094863892,0.29765868186950684
4,B_task_nopark,12,0.8600445985794067,-0.680420994758606,0.1406092643737793,0.308543860912323
4,B_task_nopark,13,0.8559589982032776,-0.8738105297088623,0.14366838335990906,0.3183024227619171
4,B_task_nopark,14,0.8522120714187622,-1.0688347816467285,0.14651530981063843,0.3270914852619171
4,B_task_nopark,15,0.8486522436141968,-1.2613022327423096,0.14922742545604706,0.3346179127693176
4,D_latent_nopark,0,0.9463796615600586,0.8552217483520508,0.07827533781528473,0.10608944296836853
4,D_latent_nopark,1,0.9430497288703918,0.8173772096633911,0.08150817453861237,0.1197289377450943
4,D_latent_nopark,2,0.9389786720275879,0.7577166557312012,0.0852084755897522,0.13801901042461395
4,D_latent_nopark,3,0.9344115257263184,0.6839694976806641,0.0892018973827362,0.15708327293395996
4,D_latent_nopark,4,0.9295004606246948,0.5991025567054749,0.09336261451244354,0.17569465935230255
4,D_latent_nopark,5,0.9244409799575806,0.5039533376693726,0.09754953533411026,0.19343702495098114
4,D_latent_nopark,6,0.9191939234733582,0.39869415760040283,0.10180776566267014,0.21006080508232117
4,D_latent_nopark,7,0.9140735864639282,0.2831292748451233,0.10591887682676315,0.22555381059646606
4,D_latent_nopark,8,0.9093133807182312,0.15801411867141724,0.10972860455513,0.23970574140548706
4,D_latent_nopark,9,0.9049252867698669,0.02320009469985962,0.11327072978019714,0.2524103820323944
4,D_latent_nopark,10,0.9008347392082214,-0.12112414836883545,0.11659695208072662,0.263815313577652
4,D_latent_nopark,11,0.897029459476471,-0.2746620178222656,0.11971841752529144,0.2738839089870453
4,D_latent_nopark,12,0.8936006426811218,-0.4352390766143799,0.12259946763515472,0.28237995505332947
4,D_latent_nopark,13,0.8904297351837158,-0.6023452281951904,0.12530386447906494,0.28957733511924744
4,D_latent_nopark,14,0.8875766396522522,-0.774528980255127,0.1277885138988495,0.29552674293518066
4,D_latent_nopark,15,0.885066568851471,-0.9498291015625,0.13004204630851746,0.3002620041370392
