seed,arm,space,probe,target,group,metric,score,score_clipped
1,ceiling,frame,linear,distractor_positions,irrelevant,r2,0.22405529022216797,0.22405529022216797
1,ceiling,frame,mlp,distractor_positions,irrelevant,r2,0.22405529022216797,0.22405529022216797
1,ceiling,frame,linear,distractor_heatmap,irrelevant,r2,0.9045847654342651,0.9045847654342651
1,ceiling,frame,mlp,distractor_heatmap,irrelevant,r2,0.9045847654342651,0.9045847654342651
1,ceiling,frame,linear,distractor_hues,irrelevant,r2,-0.033014655113220215,0.0
1,ceiling,frame,mlp,distractor_hues,irrelevant,r2,-0.033014655113220215,0.0
1,ceiling,frame,linear,background_sat_val,irrelevant,r2,0.9918686747550964,0.9918686747550964
1,ceiling,frame,mlp,background_sat_val,irrelevant,r2,0.9918686747550964,0.9918686747550964
1,ceiling,frame,linear,background_hue_within_band,irrelevant,r2,0.9986749887466431,0.9986749887466431
1,ceiling,frame,mlp,background_hue_within_band,irrelevant,r2,0.9986749887466431,0.9986749887466431
1,ceiling,frame,linear,selector_bit,relevant,balanced_acc,1.0,1.0
1,ceiling,frame,mlp,selector_bit,relevant,balanced_acc,1.0,1.0
1,init,z,linear,agent_position,relevant,r2,0.11271035671234131,0.11271035671234131
1,init,z,linear,agent_velocity,relevant,r2,-0.028826236724853516,0.0
1,init,z,linear,active_goal,relevant,r2,-0.09930312633514404,0.0
1,init,z,linear,agent_to_active_goal,relevant,r2,0.06863325834274292,0.06863325834274292
1,init,z,linear,inactive_goal,goal-like irrelevant,r2,-0.07638740539550781,0.0
1,init,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.0762600302696228,0.0762600302696228
1,init,z,linear,ring_position,identity,r2,-0.11550784111022949,0.0
1,init,z,linear,plus_position,identity,r2,-0.10281634330749512,0.0
1,init,z,linear,distractor_positions,irrelevant,r2,-0.0544356107711792,0.0
1,init,z,linear,distractor_heatmap,irrelevant,r2,-0.027024030685424805,0.0
1,init,z,linear,distractor_hues,irrelevant,r2,-0.10921812057495117,0.0
1,init,z,linear,background_sat_val,irrelevant,r2,0.5814814567565918,0.5814814567565918
1,init,z,linear,background_hue_within_band,irrelevant,r2,-6586.5224609375,0.0
1,init,z,linear,selector_bit,relevant,balanced_acc,0.9908006298449612,0.9908006298449612
1,init,z,mlp,agent_position,relevant,r2,-0.03155028820037842,0.0
1,init,z,mlp,agent_velocity,relevant,r2,-0.16442620754241943,0.0
1,init,z,mlp,active_goal,relevant,r2,-0.5209071636199951,0.0
1,init,z,mlp,agent_to_active_goal,relevant,r2,-0.226715087890625,0.0
1,init,z,mlp,inactive_goal,goal-like irrelevant,r2,-0.5275545120239258,0.0
1,init,z,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.17782700061798096,0.0
1,init,z,mlp,ring_position,identity,r2,-0.4952019453048706,0.0
1,init,z,mlp,plus_position,identity,r2,-0.4616889953613281,0.0
1,init,z,mlp,distractor_positions,irrelevant,r2,-0.20770704746246338,0.0
1,init,z,mlp,distractor_heatmap,irrelevant,r2,-0.055655479431152344,0.0
1,init,z,mlp,distractor_hues,irrelevant,r2,-0.3278384208679199,0.0
1,init,z,mlp,background_sat_val,irrelevant,r2,0.6539543867111206,0.6539543867111206
1,init,z,mlp,background_hue_within_band,irrelevant,r2,0.8268555998802185,0.8268555998802185
1,init,z,mlp,selector_bit,relevant,balanced_acc,0.995718265503876,0.995718265503876
1,init,h,linear,agent_position,relevant,r2,0.2826126217842102,0.2826126217842102
1,init,h,linear,agent_velocity,relevant,r2,0.8006105422973633,0.8006105422973633
1,init,h,linear,active_goal,relevant,r2,-0.244956374168396,0.0
1,init,h,linear,agent_to_active_goal,relevant,r2,0.03301054239273071,0.03301054239273071
1,init,h,linear,inactive_goal,goal-like irrelevant,r2,-0.3878152370452881,0.0
1,init,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.06594085693359375,0.06594085693359375
1,init,h,linear,ring_position,identity,r2,-0.30061590671539307,0.0
1,init,h,linear,plus_position,identity,r2,-0.2413489818572998,0.0
1,init,h,linear,distractor_positions,irrelevant,r2,-0.20434057712554932,0.0
1,init,h,linear,distractor_heatmap,irrelevant,r2,-0.1196901798248291,0.0
1,init,h,linear,distractor_hues,irrelevant,r2,-0.364803671836853,0.0
1,init,h,linear,background_sat_val,irrelevant,r2,0.6225878000259399,0.6225878000259399
1,init,h,linear,background_hue_within_band,irrelevant,r2,-7551.25341796875,0.0
1,init,h,linear,selector_bit,relevant,balanced_acc,0.9950096899224806,0.9950096899224806
1,init,h,mlp,agent_position,relevant,r2,0.05605626106262207,0.05605626106262207
1,init,h,mlp,agent_velocity,relevant,r2,0.7104138731956482,0.7104138731956482
1,init,h,mlp,active_goal,relevant,r2,-0.9417726993560791,0.0
1,init,h,mlp,agent_to_active_goal,relevant,r2,-0.38804054260253906,0.0
1,init,h,mlp,inactive_goal,goal-like irrelevant,r2,-0.9831910133361816,0.0
1,init,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.26641547679901123,0.0
1,init,h,mlp,ring_position,identity,r2,-1.0369668006896973,0.0
1,init,h,mlp,plus_position,identity,r2,-0.9591125249862671,0.0
1,init,h,mlp,distractor_positions,irrelevant,r2,-0.6019258499145508,0.0
1,init,h,mlp,distractor_heatmap,irrelevant,r2,-0.17094266414642334,0.0
1,init,h,mlp,distractor_hues,irrelevant,r2,-0.7337310314178467,0.0
1,init,h,mlp,background_sat_val,irrelevant,r2,0.5607731342315674,0.5607731342315674
1,init,h,mlp,background_hue_within_band,irrelevant,r2,0.7645831108093262,0.7645831108093262
1,init,h,mlp,selector_bit,relevant,balanced_acc,0.9968992248062015,0.9968992248062015
1,A_recon,z,linear,agent_position,relevant,r2,0.7555690407752991,0.7555690407752991
1,A_recon,z,linear,agent_velocity,relevant,r2,-0.01921987533569336,0.0
1,A_recon,z,linear,active_goal,relevant,r2,0.7972285747528076,0.7972285747528076
1,A_recon,z,linear,agent_to_active_goal,relevant,r2,0.7621992826461792,0.7621992826461792
1,A_recon,z,linear,inactive_goal,goal-like irrelevant,r2,0.21225357055664062,0.21225357055664062
1,A_recon,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.48920077085494995,0.48920077085494995
1,A_recon,z,linear,ring_position,identity,r2,0.060741126537323,0.060741126537323
1,A_recon,z,linear,plus_position,identity,r2,0.2746948003768921,0.2746948003768921
1,A_recon,z,linear,distractor_positions,irrelevant,r2,-0.06460189819335938,0.0
1,A_recon,z,linear,distractor_heatmap,irrelevant,r2,-0.04635953903198242,0.0
1,A_recon,z,linear,distractor_hues,irrelevant,r2,-0.2841430902481079,0.0
1,A_recon,z,linear,background_sat_val,irrelevant,r2,0.46153002977371216,0.46153002977371216
1,A_recon,z,linear,background_hue_within_band,irrelevant,r2,-6993.68505859375,0.0
1,A_recon,z,linear,selector_bit,relevant,balanced_acc,1.0,1.0
1,A_recon,z,mlp,agent_position,relevant,r2,0.7299096584320068,0.7299096584320068
1,A_recon,z,mlp,agent_velocity,relevant,r2,-0.5951075553894043,0.0
1,A_recon,z,mlp,active_goal,relevant,r2,0.873929500579834,0.873929500579834
1,A_recon,z,mlp,agent_to_active_goal,relevant,r2,0.8014627695083618,0.8014627695083618
1,A_recon,z,mlp,inactive_goal,goal-like irrelevant,r2,-0.047972679138183594,0.0
1,A_recon,z,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.3074847459793091,0.3074847459793091
1,A_recon,z,mlp,ring_position,identity,r2,0.0517350435256958,0.0517350435256958
1,A_recon,z,mlp,plus_position,identity,r2,0.6278882622718811,0.6278882622718811
1,A_recon,z,mlp,distractor_positions,irrelevant,r2,-0.47882044315338135,0.0
1,A_recon,z,mlp,distractor_heatmap,irrelevant,r2,-0.10351216793060303,0.0
1,A_recon,z,mlp,distractor_hues,irrelevant,r2,-0.6684640645980835,0.0
1,A_recon,z,mlp,background_sat_val,irrelevant,r2,0.6175785064697266,0.6175785064697266
1,A_recon,z,mlp,background_hue_within_band,irrelevant,r2,0.7563143968582153,0.7563143968582153
1,A_recon,z,mlp,selector_bit,relevant,balanced_acc,0.9996124031007751,0.9996124031007751
1,A_recon,h,linear,agent_position,relevant,r2,0.7848619818687439,0.7848619818687439
1,A_recon,h,linear,agent_velocity,relevant,r2,0.7696868181228638,0.7696868181228638
1,A_recon,h,linear,active_goal,relevant,r2,0.8249276280403137,0.8249276280403137
1,A_recon,h,linear,agent_to_active_goal,relevant,r2,0.8613722324371338,0.8613722324371338
1,A_recon,h,linear,inactive_goal,goal-like irrelevant,r2,0.08754348754882812,0.08754348754882812
1,A_recon,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.4234204888343811,0.4234204888343811
1,A_recon,h,linear,ring_position,identity,r2,-0.10142886638641357,0.0
1,A_recon,h,linear,plus_position,identity,r2,0.03835034370422363,0.03835034370422363
1,A_recon,h,linear,distractor_positions,irrelevant,r2,-0.42231202125549316,0.0
1,A_recon,h,linear,distractor_heatmap,irrelevant,r2,-0.28005123138427734,0.0
1,A_recon,h,linear,distractor_hues,irrelevant,r2,-0.47863805294036865,0.0
1,A_recon,h,linear,background_sat_val,irrelevant,r2,0.0009024143218994141,0.0009024143218994141
1,A_recon,h,linear,background_hue_within_band,irrelevant,r2,-7520.94970703125,0.0
1,A_recon,h,linear,selector_bit,relevant,balanced_acc,0.9829699612403101,0.9829699612403101
1,A_recon,h,mlp,agent_position,relevant,r2,0.77875816822052,0.77875816822052
1,A_recon,h,mlp,agent_velocity,relevant,r2,0.6750675439834595,0.6750675439834595
1,A_recon,h,mlp,active_goal,relevant,r2,0.844825029373169,0.844825029373169
1,A_recon,h,mlp,agent_to_active_goal,relevant,r2,0.8857125043869019,0.8857125043869019
1,A_recon,h,mlp,inactive_goal,goal-like irrelevant,r2,-0.10048902034759521,0.0
1,A_recon,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.31692367792129517,0.31692367792129517
1,A_recon,h,mlp,ring_position,identity,r2,0.09977859258651733,0.09977859258651733
1,A_recon,h,mlp,plus_position,identity,r2,0.44095033407211304,0.44095033407211304
1,A_recon,h,mlp,distractor_positions,irrelevant,r2,-0.8315885066986084,0.0
1,A_recon,h,mlp,distractor_heatmap,irrelevant,r2,-0.2766401767730713,0.0
1,A_recon,h,mlp,distractor_hues,irrelevant,r2,-0.8122243881225586,0.0
1,A_recon,h,mlp,background_sat_val,irrelevant,r2,-0.14468491077423096,0.0
1,A_recon,h,mlp,background_hue_within_band,irrelevant,r2,0.1515117883682251,0.1515117883682251
1,A_recon,h,mlp,selector_bit,relevant,balanced_acc,0.975890261627907,0.975890261627907
1,B_task,z,linear,agent_position,relevant,r2,0.5162814855575562,0.5162814855575562
1,B_task,z,linear,agent_velocity,relevant,r2,-0.03371763229370117,0.0
1,B_task,z,linear,active_goal,relevant,r2,0.44968223571777344,0.44968223571777344
1,B_task,z,linear,agent_to_active_goal,relevant,r2,0.605746328830719,0.605746328830719
1,B_task,z,linear,inactive_goal,goal-like irrelevant,r2,0.07743668556213379,0.07743668556213379
1,B_task,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.19837039709091187,0.19837039709091187
1,B_task,z,linear,ring_position,identity,r2,-0.10920798778533936,0.0
1,B_task,z,linear,plus_position,identity,r2,0.18472307920455933,0.18472307920455933
1,B_task,z,linear,distractor_positions,irrelevant,r2,-0.05738866329193115,0.0
1,B_task,z,linear,distractor_heatmap,irrelevant,r2,-0.03505527973175049,0.0
1,B_task,z,linear,distractor_hues,irrelevant,r2,-0.10547530651092529,0.0
1,B_task,z,linear,background_sat_val,irrelevant,r2,-0.09952294826507568,0.0
1,B_task,z,linear,background_hue_within_band,irrelevant,r2,-5405.98828125,0.0
1,B_task,z,linear,selector_bit,relevant,balanced_acc,0.9512112403100775,0.9512112403100775
1,B_task,z,mlp,agent_position,relevant,r2,0.45699262619018555,0.45699262619018555
1,B_task,z,mlp,agent_velocity,relevant,r2,-0.3507702350616455,0.0
1,B_task,z,mlp,active_goal,relevant,r2,0.455410897731781,0.455410897731781
1,B_task,z,mlp,agent_to_active_goal,relevant,r2,0.5774235725402832,0.5774235725402832
1,B_task,z,mlp,inactive_goal,goal-like irrelevant,r2,-0.12028944492340088,0.0
1,B_task,z,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.09982532262802124,0.09982532262802124
1,B_task,z,mlp,ring_position,identity,r2,-0.23260092735290527,0.0
1,B_task,z,mlp,plus_position,identity,r2,0.4001593589782715,0.4001593589782715
1,B_task,z,mlp,distractor_positions,irrelevant,r2,-0.2764017581939697,0.0
1,B_task,z,mlp,distractor_heatmap,irrelevant,r2,-0.08213472366333008,0.0
1,B_task,z,mlp,distractor_hues,irrelevant,r2,-0.3994617462158203,0.0
1,B_task,z,mlp,background_sat_val,irrelevant,r2,-0.32010841369628906,0.0
1,B_task,z,mlp,background_hue_within_band,irrelevant,r2,-0.2587994337081909,0.0
1,B_task,z,mlp,selector_bit,relevant,balanced_acc,0.969500968992248,0.969500968992248
1,B_task,h,linear,agent_position,relevant,r2,0.5261606574058533,0.5261606574058533
1,B_task,h,linear,agent_velocity,relevant,r2,0.6967799663543701,0.6967799663543701
1,B_task,h,linear,active_goal,relevant,r2,0.4523864984512329,0.4523864984512329
1,B_task,h,linear,agent_to_active_goal,relevant,r2,0.6692016124725342,0.6692016124725342
1,B_task,h,linear,inactive_goal,goal-like irrelevant,r2,-0.03176391124725342,0.0
1,B_task,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.13339316844940186,0.13339316844940186
1,B_task,h,linear,ring_position,identity,r2,-0.2719663381576538,0.0
1,B_task,h,linear,plus_position,identity,r2,0.03427612781524658,0.03427612781524658
1,B_task,h,linear,distractor_positions,irrelevant,r2,-0.43879640102386475,0.0
1,B_task,h,linear,distractor_heatmap,irrelevant,r2,-0.2552720308303833,0.0
1,B_task,h,linear,distractor_hues,irrelevant,r2,-0.4736449718475342,0.0
1,B_task,h,linear,background_sat_val,irrelevant,r2,-0.46746885776519775,0.0
1,B_task,h,linear,background_hue_within_band,irrelevant,r2,-6923.57666015625,0.0
1,B_task,h,linear,selector_bit,relevant,balanced_acc,0.9270833333333334,0.9270833333333334
1,B_task,h,mlp,agent_position,relevant,r2,0.445712149143219,0.445712149143219
1,B_task,h,mlp,agent_velocity,relevant,r2,0.5689512491226196,0.5689512491226196
1,B_task,h,mlp,active_goal,relevant,r2,0.4102855920791626,0.4102855920791626
1,B_task,h,mlp,agent_to_active_goal,relevant,r2,0.6473699808120728,0.6473699808120728
1,B_task,h,mlp,inactive_goal,goal-like irrelevant,r2,-0.2206563949584961,0.0
1,B_task,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.04021573066711426,0.0
1,B_task,h,mlp,ring_position,identity,r2,-0.39739930629730225,0.0
1,B_task,h,mlp,plus_position,identity,r2,0.23178762197494507,0.23178762197494507
1,B_task,h,mlp,distractor_positions,irrelevant,r2,-1.0142090320587158,0.0
1,B_task,h,mlp,distractor_heatmap,irrelevant,r2,-0.31488358974456787,0.0
1,B_task,h,mlp,distractor_hues,irrelevant,r2,-0.8163964748382568,0.0
1,B_task,h,mlp,background_sat_val,irrelevant,r2,-0.5846014022827148,0.0
1,B_task,h,mlp,background_hue_within_band,irrelevant,r2,-0.6581454277038574,0.0
1,B_task,h,mlp,selector_bit,relevant,balanced_acc,0.9474018895348837,0.9474018895348837
1,C_scene,z,linear,agent_position,relevant,r2,0.35339033603668213,0.35339033603668213
1,C_scene,z,linear,agent_velocity,relevant,r2,-0.04820442199707031,0.0
1,C_scene,z,linear,active_goal,relevant,r2,0.3910985589027405,0.3910985589027405
1,C_scene,z,linear,agent_to_active_goal,relevant,r2,0.6590225100517273,0.6590225100517273
1,C_scene,z,linear,inactive_goal,goal-like irrelevant,r2,0.0813910961151123,0.0813910961151123
1,C_scene,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.08440232276916504,0.08440232276916504
1,C_scene,z,linear,ring_position,identity,r2,-0.07400846481323242,0.0
1,C_scene,z,linear,plus_position,identity,r2,-0.06847679615020752,0.0
1,C_scene,z,linear,distractor_positions,irrelevant,r2,0.3920632600784302,0.3920632600784302
1,C_scene,z,linear,distractor_heatmap,irrelevant,r2,0.8708261251449585,0.8708261251449585
1,C_scene,z,linear,distractor_hues,irrelevant,r2,-0.10086452960968018,0.0
1,C_scene,z,linear,background_sat_val,irrelevant,r2,0.1563902497291565,0.1563902497291565
1,C_scene,z,linear,background_hue_within_band,irrelevant,r2,-4980.537109375,0.0
1,C_scene,z,linear,selector_bit,relevant,balanced_acc,0.6409399224806202,0.6409399224806202
1,C_scene,z,mlp,agent_position,relevant,r2,0.20767831802368164,0.20767831802368164
1,C_scene,z,mlp,agent_velocity,relevant,r2,-0.29957282543182373,0.0
1,C_scene,z,mlp,active_goal,relevant,r2,0.37956148386001587,0.37956148386001587
1,C_scene,z,mlp,agent_to_active_goal,relevant,r2,0.6465420126914978,0.6465420126914978
1,C_scene,z,mlp,inactive_goal,goal-like irrelevant,r2,-0.16867196559906006,0.0
1,C_scene,z,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.12945926189422607,0.0
1,C_scene,z,mlp,ring_position,identity,r2,-0.3374629020690918,0.0
1,C_scene,z,mlp,plus_position,identity,r2,-0.24614667892456055,0.0
1,C_scene,z,mlp,distractor_positions,irrelevant,r2,0.29283952713012695,0.29283952713012695
1,C_scene,z,mlp,distractor_heatmap,irrelevant,r2,0.8340561389923096,0.8340561389923096
1,C_scene,z,mlp,distractor_hues,irrelevant,r2,-0.25259101390838623,0.0
1,C_scene,z,mlp,background_sat_val,irrelevant,r2,0.05048215389251709,0.05048215389251709
1,C_scene,z,mlp,background_hue_within_band,irrelevant,r2,-0.5998750925064087,0.0
1,C_scene,z,mlp,selector_bit,relevant,balanced_acc,0.6102592054263566,0.6102592054263566
1,C_scene,h,linear,agent_position,relevant,r2,0.39780712127685547,0.39780712127685547
1,C_scene,h,linear,agent_velocity,relevant,r2,0.7299239039421082,0.7299239039421082
1,C_scene,h,linear,active_goal,relevant,r2,0.5210386514663696,0.5210386514663696
1,C_scene,h,linear,agent_to_active_goal,relevant,r2,0.7445546388626099,0.7445546388626099
1,C_scene,h,linear,inactive_goal,goal-like irrelevant,r2,0.037913501262664795,0.037913501262664795
1,C_scene,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.11403036117553711,0.11403036117553711
1,C_scene,h,linear,ring_position,identity,r2,-0.39449620246887207,0.0
1,C_scene,h,linear,plus_position,identity,r2,-0.33239006996154785,0.0
1,C_scene,h,linear,distractor_positions,irrelevant,r2,0.03035902976989746,0.03035902976989746
1,C_scene,h,linear,distractor_heatmap,irrelevant,r2,0.4504166841506958,0.4504166841506958
1,C_scene,h,linear,distractor_hues,irrelevant,r2,-0.38040077686309814,0.0
1,C_scene,h,linear,background_sat_val,irrelevant,r2,-0.10788094997406006,0.0
1,C_scene,h,linear,background_hue_within_band,irrelevant,r2,-6733.40771484375,0.0
1,C_scene,h,linear,selector_bit,relevant,balanced_acc,0.6089328972868218,0.6089328972868218
1,C_scene,h,mlp,agent_position,relevant,r2,0.27379024028778076,0.27379024028778076
1,C_scene,h,mlp,agent_velocity,relevant,r2,0.644415020942688,0.644415020942688
1,C_scene,h,mlp,active_goal,relevant,r2,0.4782944321632385,0.4782944321632385
1,C_scene,h,mlp,agent_to_active_goal,relevant,r2,0.7321907877922058,0.7321907877922058
1,C_scene,h,mlp,inactive_goal,goal-like irrelevant,r2,-0.3366464376449585,0.0
1,C_scene,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.11506223678588867,0.0
1,C_scene,h,mlp,ring_position,identity,r2,-0.6736952066421509,0.0
1,C_scene,h,mlp,plus_position,identity,r2,-0.7496339082717896,0.0
1,C_scene,h,mlp,distractor_positions,irrelevant,r2,-0.3180387020111084,0.0
1,C_scene,h,mlp,distractor_heatmap,irrelevant,r2,0.32454752922058105,0.32454752922058105
1,C_scene,h,mlp,distractor_hues,irrelevant,r2,-0.6760803461074829,0.0
1,C_scene,h,mlp,background_sat_val,irrelevant,r2,-0.33572709560394287,0.0
1,C_scene,h,mlp,background_hue_within_band,irrelevant,r2,-0.9547144174575806,0.0
1,C_scene,h,mlp,selector_bit,relevant,balanced_acc,0.6313832364341085,0.6313832364341085
1,D_latent,z,linear,agent_position,relevant,r2,0.7474032640457153,0.7474032640457153
1,D_latent,z,linear,agent_velocity,relevant,r2,-0.04676353931427002,0.0
1,D_latent,z,linear,active_goal,relevant,r2,0.8401923179626465,0.8401923179626465
1,D_latent,z,linear,agent_to_active_goal,relevant,r2,0.7535470128059387,0.7535470128059387
1,D_latent,z,linear,inactive_goal,goal-like irrelevant,r2,0.31307828426361084,0.31307828426361084
1,D_latent,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.5107458829879761,0.5107458829879761
1,D_latent,z,linear,ring_position,identity,r2,0.1882178783416748,0.1882178783416748
1,D_latent,z,linear,plus_position,identity,r2,0.6095245480537415,0.6095245480537415
1,D_latent,z,linear,distractor_positions,irrelevant,r2,-0.10837149620056152,0.0
1,D_latent,z,linear,distractor_heatmap,irrelevant,r2,-0.07165884971618652,0.0
1,D_latent,z,linear,distractor_hues,irrelevant,r2,-0.2241051197052002,0.0
1,D_latent,z,linear,background_sat_val,irrelevant,r2,0.11276203393936157,0.11276203393936157
1,D_latent,z,linear,background_hue_within_band,irrelevant,r2,-7915.20458984375,0.0
1,D_latent,z,linear,selector_bit,relevant,balanced_acc,1.0,1.0
1,D_latent,z,mlp,agent_position,relevant,r2,0.710647463798523,0.710647463798523
1,D_latent,z,mlp,agent_velocity,relevant,r2,-1.0812947750091553,0.0
1,D_latent,z,mlp,active_goal,relevant,r2,0.879755973815918,0.879755973815918
1,D_latent,z,mlp,agent_to_active_goal,relevant,r2,0.7905513644218445,0.7905513644218445
1,D_latent,z,mlp,inactive_goal,goal-like irrelevant,r2,0.11672753095626831,0.11672753095626831
1,D_latent,z,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.34879791736602783,0.34879791736602783
1,D_latent,z,mlp,ring_position,identity,r2,0.07807981967926025,0.07807981967926025
1,D_latent,z,mlp,plus_position,identity,r2,0.7234681844711304,0.7234681844711304
1,D_latent,z,mlp,distractor_positions,irrelevant,r2,-0.7613643407821655,0.0
1,D_latent,z,mlp,distractor_heatmap,irrelevant,r2,-0.16852235794067383,0.0
1,D_latent,z,mlp,distractor_hues,irrelevant,r2,-0.9166618585586548,0.0
1,D_latent,z,mlp,background_sat_val,irrelevant,r2,-0.02458477020263672,0.0
1,D_latent,z,mlp,background_hue_within_band,irrelevant,r2,0.5334707498550415,0.5334707498550415
1,D_latent,z,mlp,selector_bit,relevant,balanced_acc,1.0,1.0
1,D_latent,h,linear,agent_position,relevant,r2,0.8081931471824646,0.8081931471824646
1,D_latent,h,linear,agent_velocity,relevant,r2,0.7511820793151855,0.7511820793151855
1,D_latent,h,linear,active_goal,relevant,r2,0.8939527273178101,0.8939527273178101
1,D_latent,h,linear,agent_to_active_goal,relevant,r2,0.8662986159324646,0.8662986159324646
1,D_latent,h,linear,inactive_goal,goal-like irrelevant,r2,0.24662119150161743,0.24662119150161743
1,D_latent,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.47702932357788086,0.47702932357788086
1,D_latent,h,linear,ring_position,identity,r2,0.11541706323623657,0.11541706323623657
1,D_latent,h,linear,plus_position,identity,r2,0.6480243802070618,0.6480243802070618
1,D_latent,h,linear,distractor_positions,irrelevant,r2,-0.44816339015960693,0.0
1,D_latent,h,linear,distractor_heatmap,irrelevant,r2,-0.32030677795410156,0.0
1,D_latent,h,linear,distractor_hues,irrelevant,r2,-0.6097005605697632,0.0
1,D_latent,h,linear,background_sat_val,irrelevant,r2,-0.056763648986816406,0.0
1,D_latent,h,linear,background_hue_within_band,irrelevant,r2,-9202.55859375,0.0
1,D_latent,h,linear,selector_bit,relevant,balanced_acc,1.0,1.0
1,D_latent,h,mlp,agent_position,relevant,r2,0.7879574298858643,0.7879574298858643
1,D_latent,h,mlp,agent_velocity,relevant,r2,0.5506465435028076,0.5506465435028076
1,D_latent,h,mlp,active_goal,relevant,r2,0.9080725908279419,0.9080725908279419
1,D_latent,h,mlp,agent_to_active_goal,relevant,r2,0.8547808527946472,0.8547808527946472
1,D_latent,h,mlp,inactive_goal,goal-like irrelevant,r2,0.05748462677001953,0.05748462677001953
1,D_latent,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.3749076724052429,0.3749076724052429
1,D_latent,h,mlp,ring_position,identity,r2,0.0811072587966919,0.0811072587966919
1,D_latent,h,mlp,plus_position,identity,r2,0.7939338088035583,0.7939338088035583
1,D_latent,h,mlp,distractor_positions,irrelevant,r2,-1.0440738201141357,0.0
1,D_latent,h,mlp,distractor_heatmap,irrelevant,r2,-0.4134773015975952,0.0
1,D_latent,h,mlp,distractor_hues,irrelevant,r2,-1.0129408836364746,0.0
1,D_latent,h,mlp,background_sat_val,irrelevant,r2,-0.19534945487976074,0.0
1,D_latent,h,mlp,background_hue_within_band,irrelevant,r2,0.5685272812843323,0.5685272812843323
1,D_latent,h,mlp,selector_bit,relevant,balanced_acc,1.0,1.0
2,ceiling,frame,linear,agent_position,relevant,r2,0.9994726777076721,0.9994726777076721
2,ceiling,frame,mlp,agent_position,relevant,r2,0.9994726777076721,0.9994726777076721
2,ceiling,frame,linear,active_goal,relevant,r2,0.9653171300888062,0.9653171300888062
2,ceiling,frame,mlp,active_goal,relevant,r2,0.9653171300888062,0.9653171300888062
2,ceiling,frame,linear,agent_to_active_goal,relevant,r2,0.9185607433319092,0.9185607433319092
2,ceiling,frame,mlp,agent_to_active_goal,relevant,r2,0.9185607433319092,0.9185607433319092
2,ceiling,frame,linear,inactive_goal,goal-like irrelevant,r2,0.9615387916564941,0.9615387916564941
2,ceiling,frame,mlp,inactive_goal,goal-like irrelevant,r2,0.9615387916564941,0.9615387916564941
2,ceiling,frame,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.9289965629577637,0.9289965629577637
2,ceiling,frame,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.9289965629577637,0.9289965629577637
2,ceiling,frame,linear,ring_position,identity,r2,0.9907195568084717,0.9907195568084717
2,ceiling,frame,mlp,ring_position,identity,r2,0.9907195568084717,0.9907195568084717
2,ceiling,frame,linear,plus_position,identity,r2,0.9816806316375732,0.9816806316375732
2,ceiling,frame,mlp,plus_position,identity,r2,0.9816806316375732,0.9816806316375732
2,ceiling,frame,linear,distractor_positions,irrelevant,r2,0.22405529022216797,0.22405529022216797
2,ceiling,frame,mlp,distractor_positions,irrelevant,r2,0.22405529022216797,0.22405529022216797
2,ceiling,frame,linear,distractor_heatmap,irrelevant,r2,0.9045847654342651,0.9045847654342651
2,ceiling,frame,mlp,distractor_heatmap,irrelevant,r2,0.9045847654342651,0.9045847654342651
2,ceiling,frame,linear,distractor_hues,irrelevant,r2,-0.033014655113220215,0.0
2,ceiling,frame,mlp,distractor_hues,irrelevant,r2,-0.033014655113220215,0.0
2,ceiling,frame,linear,background_sat_val,irrelevant,r2,0.9918686747550964,0.9918686747550964
2,ceiling,frame,mlp,background_sat_val,irrelevant,r2,0.9918686747550964,0.9918686747550964
2,ceiling,frame,linear,background_hue_within_band,irrelevant,r2,0.9986749887466431,0.9986749887466431
2,ceiling,frame,mlp,background_hue_within_band,irrelevant,r2,0.9986749887466431,0.9986749887466431
2,ceiling,frame,linear,selector_bit,relevant,balanced_acc,1.0,1.0
2,ceiling,frame,mlp,selector_bit,relevant,balanced_acc,1.0,1.0
2,init,z,linear,agent_position,relevant,r2,0.04221576452255249,0.04221576452255249
