seed,model,subset,horizon,n,err_px,median_px
0,baseline_hold,all,21,1500,19.832550048828125,18.903839111328125
0,baseline_hold,all,22,1500,20.489017486572266,19.510841369628906
0,baseline_hold,all,23,1500,21.121564865112305,20.081470489501953
0,baseline_hold,all,24,1500,21.723848342895508,20.461259841918945
0,baseline_hold,all,25,1500,22.307693481445312,20.897056579589844
0,baseline_hold,no_bounce,1,225,1.104269027709961,1.0309903621673584
0,baseline_hold,no_bounce,2,225,2.210613489151001,2.05544114112854
0,baseline_hold,no_bounce,3,225,3.298084259033203,2.989220380783081
0,baseline_hold,no_bounce,4,225,4.390225887298584,3.9641542434692383
0,baseline_hold,no_bounce,5,225,5.461799144744873,4.893552303314209
0,baseline_hold,no_bounce,6,225,6.545914649963379,5.9413275718688965
0,baseline_hold,no_bounce,7,225,7.622814655303955,6.9293437004089355
0,baseline_hold,no_bounce,8,225,8.72760009765625,7.917333602905273
0,baseline_hold,no_bounce,9,225,9.820218086242676,8.87480640411377
0,baseline_hold,no_bounce,10,225,10.901209831237793,9.921666145324707
0,baseline_hold,no_bounce,11,225,11.994897842407227,10.947548866271973
0,baseline_hold,no_bounce,12,225,13.065319061279297,11.954590797424316
0,baseline_hold,no_bounce,13,225,14.178656578063965,12.978760719299316
0,baseline_hold,no_bounce,14,225,15.245182037353516,13.849210739135742
0,baseline_hold,no_bounce,15,225,16.346027374267578,14.773663520812988
0,baseline_hold,no_bounce,16,225,17.4403018951416,15.609173774719238
0,baseline_hold,no_bounce,17,225,18.538854598999023,16.681045532226562
0,baseline_hold,no_bounce,18,225,19.627408981323242,17.660680770874023
0,baseline_hold,no_bounce,19,225,20.6884765625,18.551843643188477
0,baseline_hold,no_bounce,20,225,21.76290512084961,19.708242416381836
0,baseline_hold,no_bounce,21,225,22.834718704223633,20.696657180786133
0,baseline_hold,no_bounce,22,225,23.906286239624023,21.635072708129883
0,baseline_hold,no_bounce,23,225,24.992538452148438,22.543413162231445
0,baseline_hold,no_bounce,24,225,26.082956314086914,23.571481704711914
0,baseline_hold,no_bounce,25,225,27.19246482849121,24.58033561706543
0,baseline_hold,bounce,1,1275,1.4506709575653076,1.4694589376449585
0,baseline_hold,bounce,2,1275,2.8369710445404053,2.867831230163574
0,baseline_hold,bounce,3,1275,4.147886276245117,4.1471099853515625
0,baseline_hold,bounce,4,1275,5.418686389923096,5.442763328552246
0,baseline_hold,bounce,5,1275,6.6340155601501465,6.663980484008789
0,baseline_hold,bounce,6,1275,7.782970905303955,7.729292869567871
0,baseline_hold,bounce,7,1275,8.880265235900879,8.84103775024414
0,baseline_hold,bounce,8,1275,9.933767318725586,9.838568687438965
0,baseline_hold,bounce,9,1275,10.924975395202637,10.791068077087402
0,baseline_hold,bounce,10,1275,11.868212699890137,11.785362243652344
0,baseline_hold,bounce,11,1275,12.76039981842041,12.554158210754395
0,baseline_hold,bounce,12,1275,13.575165748596191,13.336450576782227
0,baseline_hold,bounce,13,1275,14.32520866394043,14.019441604614258
0,baseline_hold,bounce,14,1275,15.012383460998535,14.753218650817871
0,baseline_hold,bounce,15,1275,15.676403045654297,15.44572639465332
0,baseline_hold,bounce,16,1275,16.303749084472656,15.947345733642578
0,baseline_hold,bounce,17,1275,16.907270431518555,16.49387550354004
0,baseline_hold,bounce,18,1275,17.512142181396484,16.99822235107422
0,baseline_hold,bounce,19,1275,18.116870880126953,17.399919509887695
0,baseline_hold,bounce,20,1275,18.71820831298828,17.945735931396484
0,baseline_hold,bounce,21,1275,19.302757263183594,18.43304443359375
0,baseline_hold,bounce,22,1275,19.885971069335938,19.062477111816406
0,baseline_hold,bounce,23,1275,20.438451766967773,19.47624969482422
0,baseline_hold,bounce,24,1275,20.9545955657959,19.671716690063477
0,baseline_hold,bounce,25,1275,21.445674896240234,20.11385154724121
0,baseline_linear,all,1,1500,0.5953856348302703,0.27053892782650657
0,baseline_linear,all,2,1500,1.1809476124446203,0.4271136787528113
0,baseline_linear,all,3,1500,1.8609560986639055,0.5497780925110481
0,baseline_linear,all,4,1500,2.6536409058196497,0.7033003939260962
0,baseline_linear,all,5,1500,3.550338831381825,0.885373709585511
0,baseline_linear,all,6,1500,4.563153900659461,1.089075708593637
0,baseline_linear,all,7,1500,5.65746340725211,1.3073489547475075
0,baseline_linear,all,8,1500,6.84946370518823,1.6136807085566542
0,baseline_linear,all,9,1500,8.143090181296415,2.0599820867624845
0,baseline_linear,all,10,1500,9.5448174788935,2.947459107880758
0,baseline_linear,all,11,1500,11.052938912027797,5.242048930808977
0,baseline_linear,all,12,1500,12.661067358224555,7.3186450830967384
0,baseline_linear,all,13,1500,14.380404384505177,10.003134385579806
0,baseline_linear,all,14,1500,16.180060062484642,12.73445886865494
0,baseline_linear,all,15,1500,18.073075207663134,15.03355875005386
0,baseline_linear,all,16,1500,20.03376919468324,17.70199523015227
0,baseline_linear,all,17,1500,22.05605886220302,20.17351339393455
0,baseline_linear,all,18,1500,24.12874457831165,22.854618260907856
0,baseline_linear,all,19,1500,26.267795507659827,25.6214534746182
0,baseline_linear,all,20,1500,28.424862426047785,27.829674784291093
0,baseline_linear,all,21,1500,30.611644173922038,30.574621912865865
0,baseline_linear,all,22,1500,32.81565782412888,33.05641443954612
0,baseline_linear,all,23,1500,35.036042940432374,35.57839651075609
