seed,arm,space,probe,target,group,metric,score,score_clipped
1,init,z,mlp,background_sat_val,irrelevant,r2,0.6591486930847168,0.6591486930847168
1,init,z,mlp,background_hue_within_band,irrelevant,r2,0.7993433475494385,0.7993433475494385
1,init,z,mlp,selector_bit,relevant,balanced_acc,0.9965055717054263,0.9965055717054263
1,init,h,linear,agent_position,relevant,r2,0.3014017343521118,0.3014017343521118
1,init,h,linear,agent_velocity,relevant,r2,0.756711483001709,0.756711483001709
1,init,h,linear,active_goal,relevant,r2,-0.3334144353866577,0.0
1,init,h,linear,agent_to_active_goal,relevant,r2,0.06482595205307007,0.06482595205307007
1,init,h,linear,inactive_goal,goal-like irrelevant,r2,-0.2854112386703491,0.0
1,init,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.07224386930465698,0.07224386930465698
1,init,h,linear,ring_position,identity,r2,-0.3648179769515991,0.0
1,init,h,linear,plus_position,identity,r2,-0.2217491865158081,0.0
1,init,h,linear,distractor_positions,irrelevant,r2,-0.201682448387146,0.0
1,init,h,linear,distractor_hues,irrelevant,r2,-0.3622676134109497,0.0
1,init,h,linear,background_sat_val,irrelevant,r2,0.6208863258361816,0.6208863258361816
1,init,h,linear,background_hue_within_band,irrelevant,r2,-7553.7626953125,0.0
1,init,h,linear,selector_bit,relevant,balanced_acc,0.9916242732558139,0.9916242732558139
1,init,h,mlp,agent_position,relevant,r2,-0.005769014358520508,0.0
1,init,h,mlp,agent_velocity,relevant,r2,0.6649841070175171,0.6649841070175171
1,init,h,mlp,active_goal,relevant,r2,-0.75937819480896,0.0
1,init,h,mlp,agent_to_active_goal,relevant,r2,-0.3492894172668457,0.0
1,init,h,mlp,inactive_goal,goal-like irrelevant,r2,-0.9607675075531006,0.0
1,init,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.19838249683380127,0.0
1,init,h,mlp,ring_position,identity,r2,-0.9620143175125122,0.0
1,init,h,mlp,plus_position,identity,r2,-0.8999990224838257,0.0
1,init,h,mlp,distractor_positions,irrelevant,r2,-0.6975864171981812,0.0
1,init,h,mlp,distractor_hues,irrelevant,r2,-0.8393576145172119,0.0
1,init,h,mlp,background_sat_val,irrelevant,r2,0.5546301603317261,0.5546301603317261
1,init,h,mlp,background_hue_within_band,irrelevant,r2,0.7203041315078735,0.7203041315078735
1,init,h,mlp,selector_bit,relevant,balanced_acc,0.9971535852713178,0.9971535852713178
1,A_recon,z,linear,agent_position,relevant,r2,0.5575408935546875,0.5575408935546875
1,A_recon,z,linear,agent_velocity,relevant,r2,-0.03150308132171631,0.0
1,A_recon,z,linear,active_goal,relevant,r2,0.7267410755157471,0.7267410755157471
1,A_recon,z,linear,agent_to_active_goal,relevant,r2,0.7977246642112732,0.7977246642112732
1,A_recon,z,linear,inactive_goal,goal-like irrelevant,r2,0.13127493858337402,0.13127493858337402
1,A_recon,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.23857879638671875,0.23857879638671875
1,A_recon,z,linear,ring_position,identity,r2,-0.09238040447235107,0.0
1,A_recon,z,linear,plus_position,identity,r2,0.1964985728263855,0.1964985728263855
1,A_recon,z,linear,distractor_positions,irrelevant,r2,-0.09064197540283203,0.0
1,A_recon,z,linear,distractor_hues,irrelevant,r2,-0.18383479118347168,0.0
1,A_recon,z,linear,background_sat_val,irrelevant,r2,0.4005556106567383,0.4005556106567383
