seed,model,condition,episode,return,success,time_in_radius,chose_active,final_dist_px
0,A_recon,fast_distractors,27,-0.09722429,0.0,0.0,1.0,3.3533854
0,A_recon,fast_distractors,28,-0.15272692,0.0,0.0,1.0,3.2639813
0,A_recon,fast_distractors,29,-0.4858795,0.0,0.0,1.0,17.872612
0,A_recon,fast_distractors,30,-0.61808836,0.0,0.0,1.0,21.319895
0,A_recon,fast_distractors,31,-0.43455452,0.0,0.0,0.0,14.060542
0,A_recon,fast_distractors,32,-0.708696,0.0,0.0,0.0,22.11871
0,A_recon,fast_distractors,33,-0.2654013,0.0,0.0,1.0,10.186896
0,A_recon,fast_distractors,34,-0.31344378,0.0,0.0,1.0,7.662779
0,A_recon,fast_distractors,35,-0.3275017,0.0,0.0,1.0,12.743753
0,A_recon,fast_distractors,36,-0.22685362,0.0,0.0,1.0,7.4144983
0,A_recon,fast_distractors,37,-0.7199912,0.0,0.0,0.0,23.858868
0,A_recon,fast_distractors,38,-0.42233166,0.0,0.0,0.0,15.976759
0,A_recon,fast_distractors,39,-0.46955654,0.0,0.0,0.0,10.882114
0,A_recon,fast_distractors,40,-0.40468335,0.0,0.0,0.0,13.883993
0,A_recon,fast_distractors,41,2.659791e-05,0.0,0.2,1.0,4.5596538
0,A_recon,fast_distractors,42,-0.2570573,0.0,0.0,1.0,6.672439
0,A_recon,fast_distractors,43,-0.39582524,0.0,0.0,1.0,14.95127
0,A_recon,fast_distractors,44,-0.2510267,0.0,0.0,1.0,4.9302826
0,A_recon,fast_distractors,45,-0.4153579,0.0,0.0,1.0,12.805586
0,A_recon,fast_distractors,46,-0.5350003,0.0,0.0,0.0,14.615485
0,A_recon,fast_distractors,47,-0.18889603,0.0,0.0,1.0,6.8946633
0,A_recon,fast_distractors,48,-0.53669405,0.0,0.0,1.0,18.721033
0,A_recon,fast_distractors,49,-0.48452386,0.0,0.0,0.0,19.854557
0,A_recon,fast_distractors,50,-0.26035792,0.0,0.0,1.0,6.8905005
0,A_recon,fast_distractors,51,-0.7336261,0.0,0.0,0.0,25.7655
0,A_recon,fast_distractors,52,-0.27187145,0.0,0.0,0.0,11.01479
0,A_recon,fast_distractors,53,-0.48458993,0.0,0.0,1.0,14.087126
0,A_recon,fast_distractors,54,-0.18813053,0.0,0.0,1.0,6.766275
0,A_recon,fast_distractors,55,-0.55076504,0.0,0.0,0.0,18.6811
0,A_recon,fast_distractors,56,-0.011145849,0.0,0.15555555555555556,1.0,5.822292
0,A_recon,fast_distractors,57,-0.8666553,0.0,0.0,0.0,30.104134
0,A_recon,fast_distractors,58,-0.42758748,0.0,0.0,0.0,15.56687
0,A_recon,fast_distractors,59,-0.53251934,0.0,0.0,0.0,19.148363
0,A_recon,fast_distractors,60,-0.48259467,0.0,0.0,1.0,7.7997303
0,A_recon,fast_distractors,61,-0.33339927,0.0,0.0,0.0,11.014375
0,A_recon,fast_distractors,62,-0.57796574,0.0,0.0,0.0,23.977367
0,A_recon,fast_distractors,63,-0.22678773,0.0,0.0,1.0,6.5195794
0,A_recon,fast_distractors,64,-0.62139946,0.0,0.0,0.0,22.136866
0,A_recon,fast_distractors,65,0.0403025,0.0,0.0,1.0,2.5672078
0,A_recon,fast_distractors,66,-0.082114704,0.0,0.13333333333333333,1.0,9.925684
0,A_recon,fast_distractors,67,-0.20485793,0.0,0.0,1.0,7.6007547
0,A_recon,fast_distractors,68,-0.72648704,0.0,0.0,0.0,20.216372
0,A_recon,fast_distractors,69,-0.41631395,0.0,0.0,0.0,14.497139
0,A_recon,fast_distractors,70,-0.34475163,0.0,0.0,1.0,11.581833
0,A_recon,fast_distractors,71,-0.57506657,0.0,0.0,0.0,16.466541
0,A_recon,fast_distractors,72,0.11265404,0.0,0.2222222222222222,1.0,2.9123495
0,A_recon,fast_distractors,73,-0.3333779,0.0,0.0,1.0,9.87051
0,A_recon,fast_distractors,74,-0.6108426,0.0,0.0,0.0,22.161705
0,A_recon,fast_distractors,75,-0.42383066,0.0,0.0,1.0,13.291624
0,A_recon,fast_distractors,76,-0.2597954,0.0,0.0,1.0,6.0800943
0,A_recon,fast_distractors,77,-0.5617345,0.0,0.0,0.0,16.921473
0,A_recon,fast_distractors,78,-0.4260799,0.0,0.0,1.0,15.292958
0,A_recon,fast_distractors,79,-0.2431814,0.0,0.0,1.0,5.5340405
0,A_recon,fast_distractors,80,-0.698907,0.0,0.0,0.0,21.371832
0,A_recon,fast_distractors,81,-0.57548255,0.0,0.0,1.0,19.09687
0,A_recon,fast_distractors,82,-0.41406292,0.0,0.0,1.0,11.4456
0,A_recon,fast_distractors,83,-0.7927942,0.0,0.0,0.0,26.407038
0,A_recon,fast_distractors,84,-0.45749703,0.0,0.0,1.0,14.594013
0,A_recon,fast_distractors,85,-0.74654603,0.0,0.0,0.0,26.831314
0,A_recon,fast_distractors,86,-0.5157694,0.0,0.0,0.0,17.97876
0,A_recon,fast_distractors,87,-0.24908046,0.0,0.0,1.0,7.634574
0,A_recon,fast_distractors,88,-0.28185847,0.0,0.0,1.0,10.722895
0,A_recon,fast_distractors,89,-0.25443625,0.0,0.0,1.0,7.9351892
0,A_recon,fast_distractors,90,-0.5444224,0.0,0.0,0.0,16.057144
0,A_recon,fast_distractors,91,-0.6598352,0.0,0.0,0.0,20.49898
0,A_recon,fast_distractors,92,-0.38170293,0.0,0.0,0.0,13.583709
0,A_recon,fast_distractors,93,-0.4603357,0.0,0.0,1.0,13.820608
0,A_recon,fast_distractors,94,-0.22381282,0.0,0.0,1.0,7.1118054
0,A_recon,fast_distractors,95,-0.47523084,0.0,0.0,0.0,12.986149
0,A_recon,fast_distractors,96,-0.40716535,0.0,0.0,0.0,11.01604
0,A_recon,fast_distractors,97,-0.48889804,0.0,0.0,0.0,19.072113
0,A_recon,fast_distractors,98,-0.30465075,0.0,0.0,0.0,12.39831
0,A_recon,fast_distractors,99,-0.62754893,0.0,0.0,0.0,19.865519
0,A_recon,unseen_distractor_hues,0,-0.32214487,0.0,0.0,1.0,8.704193
0,A_recon,unseen_distractor_hues,1,-0.4057334,0.0,0.0,1.0,12.405282
0,A_recon,unseen_distractor_hues,2,-0.60028857,0.0,0.0,0.0,15.496362
0,A_recon,unseen_distractor_hues,3,-0.34601048,0.0,0.0,1.0,8.967829
0,A_recon,unseen_distractor_hues,4,-0.2390731,0.0,0.0,1.0,6.3062487
0,A_recon,unseen_distractor_hues,5,-0.6672153,0.0,0.0,0.0,21.864367
0,A_recon,unseen_distractor_hues,6,-0.3864384,0.0,0.0,1.0,12.353054
0,A_recon,unseen_distractor_hues,7,-0.46992624,0.0,0.0,0.0,11.121516
0,A_recon,unseen_distractor_hues,8,-0.4197265,0.0,0.0,1.0,11.412479
0,A_recon,unseen_distractor_hues,9,-0.43683854,0.0,0.0,0.0,13.31211
0,A_recon,unseen_distractor_hues,10,-0.64501095,0.0,0.0,0.0,22.649956
0,A_recon,unseen_distractor_hues,11,-0.6668781,0.0,0.0,0.0,20.214264
0,A_recon,unseen_distractor_hues,12,-0.22774662,0.0,0.0,1.0,9.237519
0,A_recon,unseen_distractor_hues,13,-0.7169814,0.0,0.0,0.0,21.247272
0,A_recon,unseen_distractor_hues,14,-0.31136966,0.0,0.0,0.0,9.957406
0,A_recon,unseen_distractor_hues,15,-0.682084,0.0,0.0,0.0,22.100765
0,A_recon,unseen_distractor_hues,16,-0.27078807,0.0,0.0,1.0,10.232011
0,A_recon,unseen_distractor_hues,17,-0.1526102,0.0,0.0,1.0,5.777806
0,A_recon,unseen_distractor_hues,18,-0.5982021,0.0,0.0,0.0,22.563204
0,A_recon,unseen_distractor_hues,19,-0.69105655,0.0,0.0,0.0,21.550692
0,A_recon,unseen_distractor_hues,20,-0.31898704,0.0,0.0,0.0,11.57767
0,A_recon,unseen_distractor_hues,21,-0.059459385,0.0,0.0,1.0,1.9388611
0,A_recon,unseen_distractor_hues,22,-0.21302882,0.0,0.0,1.0,6.051564
0,A_recon,unseen_distractor_hues,23,0.14643747,1.0,0.4444444444444444,1.0,0.9977656
0,A_recon,unseen_distractor_hues,24,-0.30015817,0.0,0.0,1.0,6.9188585
0,A_recon,unseen_distractor_hues,25,-0.51259893,0.0,0.0,0.0,17.16771
0,A_recon,unseen_distractor_hues,26,-0.15034458,0.0,0.0,1.0,5.6684146
0,A_recon,unseen_distractor_hues,27,-0.11849157,0.0,0.0,1.0,3.648795
0,A_recon,unseen_distractor_hues,28,-0.14985824,0.0,0.0,1.0,3.4612448
0,A_recon,unseen_distractor_hues,29,-0.50713074,0.0,0.0,1.0,18.997595
0,A_recon,unseen_distractor_hues,30,-0.619136,0.0,0.0,1.0,21.35685
0,A_recon,unseen_distractor_hues,31,-0.43192223,0.0,0.0,0.0,13.462938
0,A_recon,unseen_distractor_hues,32,-0.7473749,0.0,0.0,0.0,24.068897
0,A_recon,unseen_distractor_hues,33,-0.2642746,0.0,0.0,1.0,10.213527
0,A_recon,unseen_distractor_hues,34,-0.33342206,0.0,0.0,1.0,8.66018
0,A_recon,unseen_distractor_hues,35,-0.32418343,0.0,0.0,1.0,12.347184
0,A_recon,unseen_distractor_hues,36,-0.224769,0.0,0.0,1.0,7.41794
0,A_recon,unseen_distractor_hues,37,-0.72284865,0.0,0.0,0.0,23.969793
0,A_recon,unseen_distractor_hues,38,-0.415249,0.0,0.0,0.0,15.2059965
0,A_recon,unseen_distractor_hues,39,-0.467096,0.0,0.0,0.0,10.781065
0,A_recon,unseen_distractor_hues,40,-0.4078786,0.0,0.0,0.0,13.917766
0,A_recon,unseen_distractor_hues,41,0.056080043,0.0,0.3111111111111111,1.0,2.9826233
0,A_recon,unseen_distractor_hues,42,-0.2678551,0.0,0.0,1.0,7.500893
0,A_recon,unseen_distractor_hues,43,-0.39576894,0.0,0.0,1.0,14.98092
