seed,model,subset,horizon,n,err_px,median_px
0,baseline_hold,all,2,200,1.3930476903915405,1.411219596862793
0,baseline_hold,all,3,200,2.088590145111084,2.048522710800171
0,baseline_hold,all,4,200,2.732775926589966,2.6479687690734863
0,baseline_hold,all,5,200,3.3483147621154785,3.2370471954345703
0,baseline_hold,all,6,200,3.9064574241638184,3.87431001663208
0,baseline_hold,all,7,200,4.462789535522461,4.387925148010254
0,baseline_hold,all,8,200,4.9958295822143555,4.965753555297852
0,baseline_hold,all,9,200,5.459676742553711,5.285703659057617
0,baseline_hold,all,10,200,5.90096378326416,5.703598976135254
0,baseline_hold,no_bounce,1,117,0.6423637866973877,0.6227415204048157
0,baseline_hold,no_bounce,2,117,1.2765928506851196,1.2643942832946777
0,baseline_hold,no_bounce,3,117,1.9364514350891113,1.886165976524353
0,baseline_hold,no_bounce,4,117,2.5858676433563232,2.4802634716033936
0,baseline_hold,no_bounce,5,117,3.248380184173584,3.180452823638916
0,baseline_hold,no_bounce,6,117,3.8946850299835205,3.7569069862365723
0,baseline_hold,no_bounce,7,117,4.53993034362793,4.400711536407471
0,baseline_hold,no_bounce,8,117,5.194016456604004,5.077481269836426
0,baseline_hold,no_bounce,9,117,5.826290130615234,5.6754961013793945
0,baseline_hold,no_bounce,10,117,6.478065013885498,6.278484344482422
0,baseline_hold,bounce,1,83,0.8014483451843262,0.8224344849586487
0,baseline_hold,bounce,2,83,1.5572069883346558,1.6283608675003052
0,baseline_hold,bounce,3,83,2.3030505180358887,2.409078598022461
0,baseline_hold,bounce,4,83,2.9398632049560547,3.025423526763916
0,baseline_hold,bounce,5,83,3.489187240600586,3.414985418319702
0,baseline_hold,bounce,6,83,3.9230518341064453,3.8931772708892822
0,baseline_hold,bounce,7,83,4.3540496826171875,4.375139236450195
0,baseline_hold,bounce,8,83,4.716457366943359,4.684012413024902
0,baseline_hold,bounce,9,83,4.942883014678955,4.801242351531982
0,baseline_hold,bounce,10,83,5.087459564208984,4.932154178619385
0,baseline_linear,all,1,200,0.12879099250905152,0.11664407946733671
0,baseline_linear,all,2,200,0.21614468879808157,0.1906422554696764
0,baseline_linear,all,3,200,0.32038645248837583,0.25335606447839065
0,baseline_linear,all,4,200,0.46823636267506585,0.326305738810972
0,baseline_linear,all,5,200,0.6749205652605613,0.39981693130084195
0,baseline_linear,all,6,200,0.9467420446580124,0.47706232600956544
0,baseline_linear,all,7,200,1.2715743971030502,0.5485527262961956
0,baseline_linear,all,8,200,1.6639085869799026,0.6495547203168729
0,baseline_linear,all,9,200,2.1162162437075334,0.8241318264638462
0,baseline_linear,all,10,200,2.626145731381277,0.9136758642858778
0,baseline_linear,no_bounce,1,117,0.12916596145057352,0.11665005246677805
0,baseline_linear,no_bounce,2,117,0.19736523344111,0.1880285753455161
0,baseline_linear,no_bounce,3,117,0.2605065776129856,0.23577435133842226
0,baseline_linear,no_bounce,4,117,0.3189668227690584,0.29502034317331716
0,baseline_linear,no_bounce,5,117,0.38083028348084086,0.34973194836038557
0,baseline_linear,no_bounce,6,117,0.4575718762313504,0.4261826417224361
0,baseline_linear,no_bounce,7,117,0.5230746443522577,0.4630710949423821
0,baseline_linear,no_bounce,8,117,0.5952981532901881,0.5642677422914696
0,baseline_linear,no_bounce,9,117,0.6552144074434068,0.6070516176430457
0,baseline_linear,no_bounce,10,117,0.7076938160544235,0.6479273575228853
0,baseline_linear,bounce,1,83,0.1282624218324482,0.11515475322135058
0,baseline_linear,bounce,2,83,0.24261693309646318,0.1932559355938367
0,baseline_linear,bounce,3,83,0.4047954327344077,0.2764139487101113
0,baseline_linear,bounce,4,83,0.6786524610967873,0.3669162847362313
0,baseline_linear,bounce,5,83,1.0894815648777578,0.5142954125532404
0,baseline_linear,bounce,6,83,1.636295173644994,0.7378882125511517
0,baseline_linear,bounce,7,83,2.32668850640236,0.9957676307968868
0,baseline_linear,bounce,8,83,3.170263053747332,1.9268816393977075
0,baseline_linear,bounce,9,83,4.175700759887086,3.319828684025205
0,baseline_linear,bounce,10,83,5.330469515637202,4.759393621217292
